loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_324,Massive Borrower 324,TX,398048,3.50,2024-01-01,2054-01-01
LN_MSV_325,Massive Borrower 325,TX,129274,8.70,2024-01-01,2054-01-01
LN_MSV_326,Massive Borrower 326,TX,147255,5.70,2024-01-01,2054-01-01
LN_MSV_327,Massive Borrower 327,TX,486282,7.60,2024-01-01,2054-01-01
LN_MSV_328,Massive Borrower 328,TX,327715,8.00,2024-01-01,2054-01-01
LN_MSV_329,Massive Borrower 329,TX,348158,5.70,2024-01-01,2054-01-01
LN_MSV_330,Massive Borrower 330,TX,471902,5.60,2024-01-01,2054-01-01
LN_MSV_331,Massive Borrower 331,TX,417920,7.90,2024-01-01,2054-01-01
LN_MSV_332,Massive Borrower 332,TX,247781,8.80,2024-01-01,2054-01-01
LN_MSV_333,Massive Borrower 333,TX,63492,4.40,2024-01-01,2054-01-01
LN_MSV_334,Massive Borrower 334,TX,452850,5.80,2024-01-01,2054-01-01
LN_MSV_335,Massive Borrower 335,TX,133757,6.90,2024-01-01,2054-01-01
LN_MSV_336,Massive Borrower 336,TX,412621,5.70,2024-01-01,2054-01-01
LN_MSV_337,Massive Borrower 337,TX,105499,3.10,2024-01-01,2054-01-01
LN_MSV_338,Massive Borrower 338,TX,242034,3.50,2024-01-01,2054-01-01
LN_MSV_339,Massive Borrower 339,TX,65174,3.40,2024-01-01,2054-01-01
LN_MSV_340,Massive Borrower 340,TX,183193,5.30,2024-01-01,2054-01-01
LN_MSV_341,Massive Borrower 341,TX,172018,4.40,2024-01-01,2054-01-01
LN_MSV_342,Massive Borrower 342,TX,52197,6.10,2024-01-01,2054-01-01
LN_MSV_343,Massive Borrower 343,TX,425920,8.00,2024-01-01,2054-01-01
LN_MSV_344,Massive Borrower 344,TX,54712,9.40,2024-01-01,2054-01-01
LN_MSV_345,Massive Borrower 345,TX,138636,5.80,2024-01-01,2054-01-01
LN_MSV_346,Massive Borrower 346,TX,129543,6.00,2024-01-01,2054-01-01
LN_MSV_347,Massive Borrower 347,TX,111692,6.90,2024-01-01,2054-01-01
LN_MSV_348,Massive Borrower 348,TX,217683,6.30,2024-01-01,2054-01-01
LN_MSV_349,Massive Borrower 349,TX,133389,5.90,2024-01-01,2054-01-01
LN_MSV_350,Massive Borrower 350,TX,255963,4.20,2024-01-01,2054-01-01
LN_MSV_351,Massive Borrower 351,TX,230580,2.70,2024-01-01,2054-01-01
LN_MSV_352,Massive Borrower 352,TX,309944,7.50,2024-01-01,2054-01-01
LN_MSV_353,Massive Borrower 353,TX,250999,9.10,2024-01-01,2054-01-01
LN_MSV_354,Massive Borrower 354,TX,82750,7.20,2024-01-01,2054-01-01
LN_MSV_355,Massive Borrower 355,TX,139265,4.60,2024-01-01,2054-01-01
LN_MSV_356,Massive Borrower 356,TX,169759,5.00,2024-01-01,2054-01-01
LN_MSV_357,Massive Borrower 357,TX,291547,8.60,2024-01-01,2054-01-01
LN_MSV_358,Massive Borrower 358,TX,338745,1.70,2024-01-01,2054-01-01
LN_MSV_359,Massive Borrower 359,TX,181405,6.10,2024-01-01,2054-01-01
LN_MSV_360,Massive Borrower 360,TX,417983,4.80,2024-01-01,2054-01-01
LN_MSV_361,Massive Borrower 361,TX,246139,4.80,2024-01-01,2054-01-01
LN_MSV_362,Massive Borrower 362,TX,392488,2.90,2024-01-01,2054-01-01
LN_MSV_363,Massive Borrower 363,TX,380128,9.50,2024-01-01,2054-01-01
LN_MSV_364,Massive Borrower 364,TX,354532,4.50,2024-01-01,2054-01-01
LN_MSV_365,Massive Borrower 365,TX,237390,4.20,2024-01-01,2054-01-01
LN_MSV_366,Massive Borrower 366,TX,225510,9.50,2024-01-01,2054-01-01
LN_MSV_367,Massive Borrower 367,TX,343732,3.60,2024-01-01,2054-01-01
LN_MSV_368,Massive Borrower 368,TX,254454,9.00,2024-01-01,2054-01-01
LN_MSV_369,Massive Borrower 369,TX,223442,9.40,2024-01-01,2054-01-01
LN_MSV_370,Massive Borrower 370,TX,65105,2.70,2024-01-01,2054-01-01
LN_MSV_371,Massive Borrower 371,TX,431382,5.60,2024-01-01,2054-01-01
LN_MSV_372,Massive Borrower 372,TX,102343,6.90,2024-01-01,2054-01-01
LN_MSV_373,Massive Borrower 373,TX,234255,7.20,2024-01-01,2054-01-01
LN_MSV_374,Massive Borrower 374,TX,323268,3.10,2024-01-01,2054-01-01
LN_MSV_375,Massive Borrower 375,TX,381069,8.30,2024-01-01,2054-01-01
LN_MSV_376,Massive Borrower 376,TX,185840,4.90,2024-01-01,2054-01-01
LN_MSV_377,Massive Borrower 377,TX,408589,2.40,2024-01-01,2054-01-01
LN_MSV_378,Massive Borrower 378,TX,61143,1.80,2024-01-01,2054-01-01
LN_MSV_379,Massive Borrower 379,TX,387201,2.20,2024-01-01,2054-01-01
LN_MSV_380,Massive Borrower 380,TX,213334,3.30,2024-01-01,2054-01-01
LN_MSV_381,Massive Borrower 381,TX,357452,1.80,2024-01-01,2054-01-01
LN_MSV_382,Massive Borrower 382,TX,68218,8.50,2024-01-01,2054-01-01
LN_MSV_383,Massive Borrower 383,TX,375890,8.20,2024-01-01,2054-01-01
LN_MSV_384,Massive Borrower 384,TX,289081,8.30,2024-01-01,2054-01-01
LN_MSV_385,Massive Borrower 385,TX,187924,3.90,2024-01-01,2054-01-01
LN_MSV_386,Massive Borrower 386,TX,207842,8.60,2024-01-01,2054-01-01
LN_MSV_387,Massive Borrower 387,TX,256554,6.30,2024-01-01,2054-01-01
LN_MSV_388,Massive Borrower 388,TX,314099,7.50,2024-01-01,2054-01-01
LN_MSV_389,Massive Borrower 389,TX,235967,7.00,2024-01-01,2054-01-01
LN_MSV_390,Massive Borrower 390,TX,68579,3.70,2024-01-01,2054-01-01
LN_MSV_391,Massive Borrower 391,TX,321286,5.30,2024-01-01,2054-01-01
LN_MSV_392,Massive Borrower 392,TX,344980,9.50,2024-01-01,2054-01-01
LN_MSV_393,Massive Borrower 393,TX,379867,3.80,2024-01-01,2054-01-01
LN_MSV_394,Massive Borrower 394,TX,182588,6.00,2024-01-01,2054-01-01
LN_MSV_395,Massive Borrower 395,TX,355250,3.30,2024-01-01,2054-01-01
LN_MSV_396,Massive Borrower 396,TX,433624,1.20,2024-01-01,2054-01-01
LN_MSV_397,Massive Borrower 397,TX,93762,4.60,2024-01-01,2054-01-01
LN_MSV_398,Massive Borrower 398,TX,230517,9.90,2024-01-01,2054-01-01
LN_MSV_399,Massive Borrower 399,TX,499034,9.20,2024-01-01,2054-01-01
LN_MSV_400,Massive Borrower 400,TX,79001,1.90,2024-01-01,2054-01-01
LN_MSV_401,Massive Borrower 401,TX,362345,1.60,2024-01-01,2054-01-01
LN_MSV_402,Massive Borrower 402,TX,435315,6.60,2024-01-01,2054-01-01
LN_MSV_403,Massive Borrower 403,TX,185066,4.00,2024-01-01,2054-01-01
LN_MSV_404,Massive Borrower 404,TX,480408,10.00,2024-01-01,2054-01-01
LN_MSV_405,Massive Borrower 405,TX,90497,3.10,2024-01-01,2054-01-01
LN_MSV_406,Massive Borrower 406,TX,482907,8.90,2024-01-01,2054-01-01
LN_MSV_407,Massive Borrower 407,TX,156590,5.00,2024-01-01,2054-01-01
LN_MSV_408,Massive Borrower 408,TX,328917,6.50,2024-01-01,2054-01-01
LN_MSV_409,Massive Borrower 409,TX,298129,7.00,2024-01-01,2054-01-01
LN_MSV_410,Massive Borrower 410,TX,470812,9.10,2024-01-01,2054-01-01
LN_MSV_411,Massive Borrower 411,TX,348768,7.30,2024-01-01,2054-01-01
LN_MSV_412,Massive Borrower 412,TX,166479,4.80,2024-01-01,2054-01-01
LN_MSV_413,Massive Borrower 413,TX,279948,8.90,2024-01-01,2054-01-01
LN_MSV_414,Massive Borrower 414,TX,175223,8.90,2024-01-01,2054-01-01
LN_MSV_415,Massive Borrower 415,TX,411391,2.70,2024-01-01,2054-01-01
LN_MSV_416,Massive Borrower 416,TX,411340,7.80,2024-01-01,2054-01-01
LN_MSV_417,Massive Borrower 417,TX,344510,2.30,2024-01-01,2054-01-01
LN_MSV_418,Massive Borrower 418,TX,406302,8.20,2024-01-01,2054-01-01
LN_MSV_419,Massive Borrower 419,TX,459029,2.80,2024-01-01,2054-01-01
LN_MSV_420,Massive Borrower 420,TX,334229,8.80,2024-01-01,2054-01-01
LN_MSV_421,Massive Borrower 421,TX,254906,5.80,2024-01-01,2054-01-01
LN_MSV_422,Massive Borrower 422,TX,333879,2.10,2024-01-01,2054-01-01
LN_MSV_423,Massive Borrower 423,TX,456520,9.70,2024-01-01,2054-01-01
LN_MSV_424,Massive Borrower 424,TX,488501,6.20,2024-01-01,2054-01-01
LN_MSV_425,Massive Borrower 425,TX,408026,5.40,2024-01-01,2054-01-01
LN_MSV_426,Massive Borrower 426,TX,125737,4.30,2024-01-01,2054-01-01
LN_MSV_427,Massive Borrower 427,TX,52518,1.20,2024-01-01,2054-01-01
LN_MSV_428,Massive Borrower 428,TX,228872,8.50,2024-01-01,2054-01-01
LN_MSV_429,Massive Borrower 429,TX,175805,2.10,2024-01-01,2054-01-01
LN_MSV_430,Massive Borrower 430,TX,206294,8.10,2024-01-01,2054-01-01
LN_MSV_431,Massive Borrower 431,TX,153398,9.10,2024-01-01,2054-01-01
LN_MSV_432,Massive Borrower 432,TX,52259,3.50,2024-01-01,2054-01-01
LN_MSV_433,Massive Borrower 433,TX,279432,2.20,2024-01-01,2054-01-01
LN_MSV_434,Massive Borrower 434,TX,232848,8.80,2024-01-01,2054-01-01
LN_MSV_435,Massive Borrower 435,TX,440192,8.70,2024-01-01,2054-01-01
LN_MSV_436,Massive Borrower 436,TX,248098,10.00,2024-01-01,2054-01-01
LN_MSV_437,Massive Borrower 437,TX,244123,4.70,2024-01-01,2054-01-01
LN_MSV_438,Massive Borrower 438,TX,86569,4.20,2024-01-01,2054-01-01
LN_MSV_439,Massive Borrower 439,TX,103812,1.40,2024-01-01,2054-01-01
LN_MSV_440,Massive Borrower 440,TX,261272,7.20,2024-01-01,2054-01-01
LN_MSV_441,Massive Borrower 441,TX,177060,2.50,2024-01-01,2054-01-01
LN_MSV_442,Massive Borrower 442,TX,113952,7.60,2024-01-01,2054-01-01
LN_MSV_443,Massive Borrower 443,TX,299378,2.10,2024-01-01,2054-01-01
LN_MSV_444,Massive Borrower 444,TX,196907,5.60,2024-01-01,2054-01-01
LN_MSV_445,Massive Borrower 445,TX,477434,7.60,2024-01-01,2054-01-01
LN_MSV_446,Massive Borrower 446,TX,399117,1.00,2024-01-01,2054-01-01
LN_MSV_447,Massive Borrower 447,TX,439264,4.50,2024-01-01,2054-01-01
LN_MSV_448,Massive Borrower 448,TX,103606,9.50,2024-01-01,2054-01-01
LN_MSV_449,Massive Borrower 449,TX,293358,1.70,2024-01-01,2054-01-01
LN_MSV_450,Massive Borrower 450,TX,145680,6.40,2024-01-01,2054-01-01
LN_MSV_451,Massive Borrower 451,TX,78629,4.40,2024-01-01,2054-01-01
LN_MSV_452,Massive Borrower 452,TX,449979,2.50,2024-01-01,2054-01-01
LN_MSV_453,Massive Borrower 453,TX,201446,8.50,2024-01-01,2054-01-01
LN_MSV_454,Massive Borrower 454,TX,162863,9.30,2024-01-01,2054-01-01
LN_MSV_455,Massive Borrower 455,TX,405549,4.80,2024-01-01,2054-01-01
LN_MSV_456,Massive Borrower 456,TX,400992,6.60,2024-01-01,2054-01-01
LN_MSV_457,Massive Borrower 457,TX,387212,7.90,2024-01-01,2054-01-01
LN_MSV_458,Massive Borrower 458,TX,494179,5.70,2024-01-01,2054-01-01
LN_MSV_459,Massive Borrower 459,TX,435943,6.10,2024-01-01,2054-01-01
LN_MSV_460,Massive Borrower 460,TX,232878,6.70,2024-01-01,2054-01-01
LN_MSV_461,Massive Borrower 461,TX,235918,8.20,2024-01-01,2054-01-01
LN_MSV_462,Massive Borrower 462,TX,356465,9.40,2024-01-01,2054-01-01
LN_MSV_463,Massive Borrower 463,TX,444934,2.30,2024-01-01,2054-01-01
LN_MSV_464,Massive Borrower 464,TX,237008,8.10,2024-01-01,2054-01-01
LN_MSV_465,Massive Borrower 465,TX,66136,1.60,2024-01-01,2054-01-01
LN_MSV_466,Massive Borrower 466,TX,463819,2.90,2024-01-01,2054-01-01
LN_MSV_467,Massive Borrower 467,TX,71494,1.40,2024-01-01,2054-01-01
LN_MSV_468,Massive Borrower 468,TX,54478,2.50,2024-01-01,2054-01-01
LN_MSV_469,Massive Borrower 469,TX,218867,7.20,2024-01-01,2054-01-01
LN_MSV_470,Massive Borrower 470,TX,270108,6.20,2024-01-01,2054-01-01
LN_MSV_471,Massive Borrower 471,TX,439379,7.90,2024-01-01,2054-01-01
LN_MSV_472,Massive Borrower 472,TX,101812,3.40,2024-01-01,2054-01-01
LN_MSV_473,Massive Borrower 473,TX,238469,3.40,2024-01-01,2054-01-01
LN_MSV_474,Massive Borrower 474,TX,194807,1.90,2024-01-01,2054-01-01
LN_MSV_475,Massive Borrower 475,TX,354927,8.90,2024-01-01,2054-01-01
LN_MSV_476,Massive Borrower 476,TX,434842,6.50,2024-01-01,2054-01-01
LN_MSV_477,Massive Borrower 477,TX,245459,2.00,2024-01-01,2054-01-01
LN_MSV_478,Massive Borrower 478,TX,303526,8.60,2024-01-01,2054-01-01
LN_MSV_479,Massive Borrower 479,TX,209834,5.40,2024-01-01,2054-01-01
LN_MSV_480,Massive Borrower 480,TX,484526,2.90,2024-01-01,2054-01-01
LN_MSV_481,Massive Borrower 481,TX,248315,5.40,2024-01-01,2054-01-01
LN_MSV_482,Massive Borrower 482,TX,200945,1.10,2024-01-01,2054-01-01
LN_MSV_483,Massive Borrower 483,TX,139914,1.60,2024-01-01,2054-01-01
LN_MSV_484,Massive Borrower 484,TX,282465,6.70,2024-01-01,2054-01-01
LN_MSV_485,Massive Borrower 485,TX,212214,6.80,2024-01-01,2054-01-01
LN_MSV_486,Massive Borrower 486,TX,298127,9.80,2024-01-01,2054-01-01
LN_MSV_487,Massive Borrower 487,TX,175725,8.80,2024-01-01,2054-01-01
LN_MSV_488,Massive Borrower 488,TX,387109,4.70,2024-01-01,2054-01-01
LN_MSV_489,Massive Borrower 489,TX,302584,2.90,2024-01-01,2054-01-01
LN_MSV_490,Massive Borrower 490,TX,101969,8.60,2024-01-01,2054-01-01
LN_MSV_491,Massive Borrower 491,TX,206870,2.20,2024-01-01,2054-01-01
LN_MSV_492,Massive Borrower 492,TX,455698,3.20,2024-01-01,2054-01-01
LN_MSV_493,Massive Borrower 493,TX,90818,5.90,2024-01-01,2054-01-01
LN_MSV_494,Massive Borrower 494,TX,57877,1.50,2024-01-01,2054-01-01
LN_MSV_495,Massive Borrower 495,TX,454196,3.40,2024-01-01,2054-01-01
LN_MSV_496,Massive Borrower 496,TX,405604,1.00,2024-01-01,2054-01-01
LN_MSV_497,Massive Borrower 497,TX,227274,2.20,2024-01-01,2054-01-01
LN_MSV_498,Massive Borrower 498,TX,214296,3.20,2024-01-01,2054-01-01
LN_MSV_499,Massive Borrower 499,TX,310291,3.00,2024-01-01,2054-01-01
LN_MSV_500,Massive Borrower 500,TX,69926,5.40,2024-01-01,2054-01-01
LN_MSV_501,Massive Borrower 501,TX,368504,8.20,2024-01-01,2054-01-01
LN_MSV_502,Massive Borrower 502,TX,446228,7.50,2024-01-01,2054-01-01
LN_MSV_503,Massive Borrower 503,TX,370075,5.20,2024-01-01,2054-01-01
LN_MSV_504,Massive Borrower 504,TX,491665,6.00,2024-01-01,2054-01-01
LN_MSV_505,Massive Borrower 505,TX,183340,7.30,2024-01-01,2054-01-01
LN_MSV_506,Massive Borrower 506,TX,483748,6.20,2024-01-01,2054-01-01
LN_MSV_507,Massive Borrower 507,TX,381361,3.80,2024-01-01,2054-01-01
LN_MSV_508,Massive Borrower 508,TX,92530,9.40,2024-01-01,2054-01-01
LN_MSV_509,Massive Borrower 509,TX,339001,4.20,2024-01-01,2054-01-01
LN_MSV_510,Massive Borrower 510,TX,408368,7.30,2024-01-01,2054-01-01
LN_MSV_511,Massive Borrower 511,TX,265543,4.90,2024-01-01,2054-01-01
LN_MSV_512,Massive Borrower 512,TX,371626,8.10,2024-01-01,2054-01-01
LN_MSV_513,Massive Borrower 513,TX,412774,3.90,2024-01-01,2054-01-01
LN_MSV_514,Massive Borrower 514,TX,298464,8.60,2024-01-01,2054-01-01
LN_MSV_515,Massive Borrower 515,TX,99916,4.40,2024-01-01,2054-01-01
LN_MSV_516,Massive Borrower 516,TX,129551,5.70,2024-01-01,2054-01-01
LN_MSV_517,Massive Borrower 517,TX,232261,2.80,2024-01-01,2054-01-01
LN_MSV_518,Massive Borrower 518,TX,369554,1.90,2024-01-01,2054-01-01
LN_MSV_519,Massive Borrower 519,TX,68295,1.90,2024-01-01,2054-01-01
LN_MSV_520,Massive Borrower 520,TX,293611,3.60,2024-01-01,2054-01-01
LN_MSV_521,Massive Borrower 521,TX,75343,2.60,2024-01-01,2054-01-01
LN_MSV_522,Massive Borrower 522,TX,125159,3.50,2024-01-01,2054-01-01
LN_MSV_523,Massive Borrower 523,TX,485550,3.40,2024-01-01,2054-01-01
LN_MSV_524,Massive Borrower 524,TX,238956,8.30,2024-01-01,2054-01-01
LN_MSV_525,Massive Borrower 525,TX,390280,9.60,2024-01-01,2054-01-01
LN_MSV_526,Massive Borrower 526,TX,72199,7.60,2024-01-01,2054-01-01
LN_MSV_527,Massive Borrower 527,TX,419613,2.50,2024-01-01,2054-01-01
LN_MSV_528,Massive Borrower 528,TX,180530,2.90,2024-01-01,2054-01-01
LN_MSV_529,Massive Borrower 529,TX,152975,5.50,2024-01-01,2054-01-01
LN_MSV_530,Massive Borrower 530,TX,56250,6.80,2024-01-01,2054-01-01
LN_MSV_531,Massive Borrower 531,TX,449753,2.30,2024-01-01,2054-01-01
LN_MSV_532,Massive Borrower 532,TX,196092,9.50,2024-01-01,2054-01-01
LN_MSV_533,Massive Borrower 533,TX,367157,8.90,2024-01-01,2054-01-01
LN_MSV_534,Massive Borrower 534,TX,121847,9.80,2024-01-01,2054-01-01
LN_MSV_535,Massive Borrower 535,TX,380832,8.70,2024-01-01,2054-01-01
LN_MSV_536,Massive Borrower 536,TX,336841,4.20,2024-01-01,2054-01-01
LN_MSV_537,Massive Borrower 537,TX,256031,5.30,2024-01-01,2054-01-01
LN_MSV_538,Massive Borrower 538,TX,305817,9.90,2024-01-01,2054-01-01
LN_MSV_539,Massive Borrower 539,TX,274307,6.30,2024-01-01,2054-01-01
LN_MSV_540,Massive Borrower 540,TX,490785,6.50,2024-01-01,2054-01-01
LN_MSV_541,Massive Borrower 541,TX,403360,1.20,2024-01-01,2054-01-01
LN_MSV_542,Massive Borrower 542,TX,84951,1.20,2024-01-01,2054-01-01
LN_MSV_543,Massive Borrower 543,TX,158228,9.40,2024-01-01,2054-01-01
LN_MSV_544,Massive Borrower 544,TX,253833,9.40,2024-01-01,2054-01-01
LN_MSV_545,Massive Borrower 545,TX,173597,4.80,2024-01-01,2054-01-01
LN_MSV_546,Massive Borrower 546,TX,250598,7.60,2024-01-01,2054-01-01
LN_MSV_547,Massive Borrower 547,TX,204300,1.20,2024-01-01,2054-01-01
LN_MSV_548,Massive Borrower 548,TX,448197,8.80,2024-01-01,2054-01-01
LN_MSV_549,Massive Borrower 549,TX,176782,1.30,2024-01-01,2054-01-01
LN_MSV_550,Massive Borrower 550,TX,414812,1.10,2024-01-01,2054-01-01
LN_MSV_551,Massive Borrower 551,TX,484247,3.70,2024-01-01,2054-01-01
LN_MSV_552,Massive Borrower 552,TX,163665,6.30,2024-01-01,2054-01-01
LN_MSV_553,Massive Borrower 553,TX,404870,7.90,2024-01-01,2054-01-01
LN_MSV_554,Massive Borrower 554,TX,481772,4.80,2024-01-01,2054-01-01
LN_MSV_555,Massive Borrower 555,TX,232815,7.10,2024-01-01,2054-01-01
LN_MSV_556,Massive Borrower 556,TX,403967,5.40,2024-01-01,2054-01-01
LN_MSV_557,Massive Borrower 557,TX,132502,5.70,2024-01-01,2054-01-01
LN_MSV_558,Massive Borrower 558,TX,179834,7.60,2024-01-01,2054-01-01
LN_MSV_559,Massive Borrower 559,TX,142739,1.20,2024-01-01,2054-01-01
LN_MSV_560,Massive Borrower 560,TX,51305,6.90,2024-01-01,2054-01-01
LN_MSV_561,Massive Borrower 561,TX,101220,8.70,2024-01-01,2054-01-01
LN_MSV_562,Massive Borrower 562,TX,115998,3.30,2024-01-01,2054-01-01
LN_MSV_563,Massive Borrower 563,TX,199886,2.20,2024-01-01,2054-01-01
LN_MSV_564,Massive Borrower 564,TX,287501,3.40,2024-01-01,2054-01-01
LN_MSV_565,Massive Borrower 565,TX,265277,8.20,2024-01-01,2054-01-01
LN_MSV_566,Massive Borrower 566,TX,386332,8.00,2024-01-01,2054-01-01
LN_MSV_567,Massive Borrower 567,TX,302706,7.60,2024-01-01,2054-01-01
LN_MSV_568,Massive Borrower 568,TX,346431,2.30,2024-01-01,2054-01-01
LN_MSV_569,Massive Borrower 569,TX,275116,8.50,2024-01-01,2054-01-01
LN_MSV_570,Massive Borrower 570,TX,274221,6.70,2024-01-01,2054-01-01
LN_MSV_571,Massive Borrower 571,TX,346238,3.40,2024-01-01,2054-01-01
LN_MSV_572,Massive Borrower 572,TX,348807,4.30,2024-01-01,2054-01-01
LN_MSV_573,Massive Borrower 573,TX,362517,4.00,2024-01-01,2054-01-01
LN_MSV_574,Massive Borrower 574,TX,129268,5.50,2024-01-01,2054-01-01
LN_MSV_575,Massive Borrower 575,TX,472932,4.00,2024-01-01,2054-01-01
LN_MSV_576,Massive Borrower 576,TX,318182,4.00,2024-01-01,2054-01-01
LN_MSV_577,Massive Borrower 577,TX,488999,8.20,2024-01-01,2054-01-01
LN_MSV_578,Massive Borrower 578,TX,101574,8.50,2024-01-01,2054-01-01
LN_MSV_579,Massive Borrower 579,TX,446426,4.30,2024-01-01,2054-01-01
LN_MSV_580,Massive Borrower 580,TX,485679,3.30,2024-01-01,2054-01-01
LN_MSV_581,Massive Borrower 581,TX,95198,9.30,2024-01-01,2054-01-01
LN_MSV_582,Massive Borrower 582,TX,479430,6.50,2024-01-01,2054-01-01
LN_MSV_583,Massive Borrower 583,TX,229298,7.60,2024-01-01,2054-01-01
LN_MSV_584,Massive Borrower 584,TX,416248,8.60,2024-01-01,2054-01-01
LN_MSV_585,Massive Borrower 585,TX,451387,8.90,2024-01-01,2054-01-01
LN_MSV_586,Massive Borrower 586,TX,124386,6.00,2024-01-01,2054-01-01
LN_MSV_587,Massive Borrower 587,TX,92730,1.50,2024-01-01,2054-01-01
LN_MSV_588,Massive Borrower 588,TX,223960,9.80,2024-01-01,2054-01-01
LN_MSV_589,Massive Borrower 589,TX,374814,3.90,2024-01-01,2054-01-01
LN_MSV_590,Massive Borrower 590,TX,471535,1.30,2024-01-01,2054-01-01
LN_MSV_591,Massive Borrower 591,TX,281623,5.10,2024-01-01,2054-01-01
LN_MSV_592,Massive Borrower 592,TX,95149,7.60,2024-01-01,2054-01-01
LN_MSV_593,Massive Borrower 593,TX,386315,9.20,2024-01-01,2054-01-01
LN_MSV_594,Massive Borrower 594,TX,221689,10.00,2024-01-01,2054-01-01
LN_MSV_595,Massive Borrower 595,TX,201924,9.30,2024-01-01,2054-01-01
LN_MSV_596,Massive Borrower 596,TX,237623,4.40,2024-01-01,2054-01-01
LN_MSV_597,Massive Borrower 597,TX,201975,2.40,2024-01-01,2054-01-01
LN_MSV_598,Massive Borrower 598,TX,429518,3.30,2024-01-01,2054-01-01
LN_MSV_599,Massive Borrower 599,TX,494669,4.30,2024-01-01,2054-01-01
LN_MSV_600,Massive Borrower 600,TX,441449,8.10,2024-01-01,2054-01-01
LN_MSV_601,Massive Borrower 601,TX,78276,9.00,2024-01-01,2054-01-01
LN_MSV_602,Massive Borrower 602,TX,180418,8.20,2024-01-01,2054-01-01
LN_MSV_603,Massive Borrower 603,TX,111035,5.30,2024-01-01,2054-01-01
LN_MSV_604,Massive Borrower 604,TX,315792,6.10,2024-01-01,2054-01-01
LN_MSV_605,Massive Borrower 605,TX,166670,5.20,2024-01-01,2054-01-01
LN_MSV_606,Massive Borrower 606,TX,132174,7.50,2024-01-01,2054-01-01
LN_MSV_607,Massive Borrower 607,TX,274575,4.20,2024-01-01,2054-01-01
LN_MSV_608,Massive Borrower 608,TX,399851,3.00,2024-01-01,2054-01-01
LN_MSV_609,Massive Borrower 609,TX,207213,2.20,2024-01-01,2054-01-01
LN_MSV_610,Massive Borrower 610,TX,76641,1.10,2024-01-01,2054-01-01
LN_MSV_611,Massive Borrower 611,TX,289934,8.30,2024-01-01,2054-01-01
LN_MSV_612,Massive Borrower 612,TX,442227,6.60,2024-01-01,2054-01-01
LN_MSV_613,Massive Borrower 613,TX,372677,5.10,2024-01-01,2054-01-01
LN_MSV_614,Massive Borrower 614,TX,312474,7.00,2024-01-01,2054-01-01
LN_MSV_615,Massive Borrower 615,TX,65257,6.80,2024-01-01,2054-01-01
LN_MSV_616,Massive Borrower 616,TX,481139,8.10,2024-01-01,2054-01-01
LN_MSV_617,Massive Borrower 617,TX,274614,1.00,2024-01-01,2054-01-01
LN_MSV_618,Massive Borrower 618,TX,323012,7.80,2024-01-01,2054-01-01
LN_MSV_619,Massive Borrower 619,TX,65911,2.40,2024-01-01,2054-01-01
LN_MSV_620,Massive Borrower 620,TX,126437,9.80,2024-01-01,2054-01-01
LN_MSV_621,Massive Borrower 621,TX,416070,7.30,2024-01-01,2054-01-01
LN_MSV_622,Massive Borrower 622,TX,499844,2.20,2024-01-01,2054-01-01
LN_MSV_623,Massive Borrower 623,TX,147870,5.20,2024-01-01,2054-01-01
LN_MSV_624,Massive Borrower 624,TX,439308,7.60,2024-01-01,2054-01-01
LN_MSV_625,Massive Borrower 625,TX,109309,8.10,2024-01-01,2054-01-01
LN_MSV_626,Massive Borrower 626,TX,65696,4.70,2024-01-01,2054-01-01
LN_MSV_627,Massive Borrower 627,TX,307789,9.60,2024-01-01,2054-01-01
LN_MSV_628,Massive Borrower 628,TX,51239,1.80,2024-01-01,2054-01-01
LN_MSV_629,Massive Borrower 629,TX,348235,7.30,2024-01-01,2054-01-01
LN_MSV_630,Massive Borrower 630,TX,332152,1.00,2024-01-01,2054-01-01
LN_MSV_631,Massive Borrower 631,TX,391102,5.80,2024-01-01,2054-01-01
LN_MSV_632,Massive Borrower 632,TX,112077,4.70,2024-01-01,2054-01-01
LN_MSV_633,Massive Borrower 633,TX,392929,1.60,2024-01-01,2054-01-01
LN_MSV_634,Massive Borrower 634,TX,258462,1.00,2024-01-01,2054-01-01
LN_MSV_635,Massive Borrower 635,TX,70437,2.40,2024-01-01,2054-01-01
LN_MSV_636,Massive Borrower 636,TX,194018,9.40,2024-01-01,2054-01-01
LN_MSV_637,Massive Borrower 637,TX,350053,9.90,2024-01-01,2054-01-01
LN_MSV_638,Massive Borrower 638,TX,174862,3.40,2024-01-01,2054-01-01
LN_MSV_639,Massive Borrower 639,TX,337830,1.80,2024-01-01,2054-01-01
LN_MSV_640,Massive Borrower 640,TX,391997,3.10,2024-01-01,2054-01-01
LN_MSV_641,Massive Borrower 641,TX,296066,2.70,2024-01-01,2054-01-01
LN_MSV_642,Massive Borrower 642,TX,398349,1.40,2024-01-01,2054-01-01
LN_MSV_643,Massive Borrower 643,TX,339828,9.90,2024-01-01,2054-01-01
LN_MSV_644,Massive Borrower 644,TX,367888,1.60,2024-01-01,2054-01-01
LN_MSV_645,Massive Borrower 645,TX,373763,7.70,2024-01-01,2054-01-01
LN_MSV_646,Massive Borrower 646,TX,159943,6.10,2024-01-01,2054-01-01
LN_MSV_647,Massive Borrower 647,TX,200899,7.10,2024-01-01,2054-01-01
