loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-100092,Joshua Jones,06/26/2018,06/26/2047,716000,544160,3.62,2232,60 Days Delinquent,Single Family,PA,71,635,19947
LN-100222,Anthony Smith,06/19/2023,06/19/2051,309000,265740,3.72,2459,60 Days Delinquent,Townhouse,MI,62,671,66688
LN-100223,Michael Rodriguez,05/22/2023,05/22/2044,208000,156000,5.68,1500,60 Days Delinquent,Townhouse,OR,89,693,26012
,Daniel Lewis,07/07/2020,07/07/2042,759000,470580,3.59,1904,Paid Off,Townhouse,IL,83,697,62503
LN-100225,Mark Thompson,04/23/2021,04/23/2044,529000,338560,-3.4,4446,30 Days Delinquent,Commercial,WI,83,726,50073
LN-100226,Sandra Ramirez,06/06/2019,06/06/2040,460000,276000,4.84,2145,30 Days Delinquent,Commercial,MO,70,707,18484
LN-100227,Michael Johnson,01/06/2018,01/06/2046,749000,621670,4.65,2576,Default,Townhouse,AZ,64,650,10834
LN-100228,Matthew Rodriguez,02/07/2019,02/07/2045,528000,501600,6.16,3676,30 Days Delinquent,Condo,PA,56,688,66312
LN-100229,Michael Thomas,04/25/2021,04/25/2046,167000,116900,4.32,3593,Current,Condo,PA,91,725,65449
LN-100230,Karen Jackson,11/19/2023,11/19/2042,223000,158330,7.19,2952,Default,Commercial,UT,63,755,61841
LN-100231,,05/20/2020,05/20/2046,542000,455280,5.63,1369,Current,Condo,NC,74,695,80216
LN-100232,Daniel Martin,01/19/2022,01/19/2045,540000,442800,6.19,1880,30 Days Delinquent,Condo,OK,94,742,93431
LN-100233,Sandra Wilson,04/09/2022,04/09/2049,816000,660960,-4.14,3843,90+ Days Delinquent,Townhouse,NJ,84,649,45025
LN-100234,Susan Harris,06/06/2020,06/06/2042,201000,192960,6.61,4253,60 Days Delinquent,Single Family,FL,58,793,98743
LN-100235,Elizabeth Martin,11/22/2018,11/22/2039,435000,321900,5.85,2930,Default,Multi Family,MI,75,632,70194
,Anthony Thomas,10/08/2022,10/08/2045,733000,681690,6.89,3386,Current,Townhouse,VA,60,747,61305
,Susan Smith,10/05/2022,10/05/2047,774000,688860,7.08,3751,Default,Multi Family,VA,79,692,39857
LN-100238,Emily Smith,07/11/2019,07/11/2046,683000,573720,5.53,1769,90+ Days Delinquent,Single Family,WA,59,705,48975
LN-100239,Matthew Taylor,07/26/2021,07/26/2040,513000,436050,37.99,3163,30 Days Delinquent,Single Family,OK,79,620,80987
LN-100240,,11/06/2018,11/06/2033,351000,249210,3.83,1327,90+ Days Delinquent,Single Family,UT,85,662,30956
LN-100241,Thomas Lopez,12/24/2022,12/24/2049,614000,460500,4.3,4159,Paid Off,Condo,NJ,62,621,98082
LN-100242,Paul Martinez,10/04/2019,10/04/2038,730000,584000,46.37,1564,Paid Off,Multi Family,WI,93,717,17034
LN-100243,Sarah Hernandez,02/05/2018,02/05/2042,549000,389790,4.51,2204,Paid Off,Multi Family,UT,88,712,94360
LN-100244,,06/25/2020,06/25/2050,232000,192560,5.85,3682,Paid Off,Single Family,UT,71,722,48729
LN-100245,Susan Gonzalez,10/04/2023,10/04/2050,628000,439600,-6.9,1226,90+ Days Delinquent,Townhouse,OK,76,796,50650
LN-100246,,06/13/2019,06/13/2048,720000,698400,6.37,3479,60 Days Delinquent,Single Family,MI,75,701,52496
LN-100247,Margaret Ramirez,06/07/2018,06/07/2044,-449000,309810,3.33,3734,60 Days Delinquent,Townhouse,GA,60,817,83767
LN-100041,John Taylor,03/01/2020,03/01/2035,317000,196540,7.4,2630,Default,Single Family,CT,64,633,66820
LN-100249,Joshua Rodriguez,04/06/2022,04/06/2039,433000,329080,6.29,2920,30 Days Delinquent,Condo,NJ,69,683,54306
LN-100250,Kimberly Moore,06/18/2021,06/18/2047,721000,620060,6.65,2633,Default,Commercial,NY,86,657,73580
LN-100251,Karen Lee,12/09/2020,12/09/2037,335000,247900,28.52,2017,Paid Off,Townhouse,TX,87,660,63533
,Susan Clark,02/16/2023,02/16/2048,791000,522060,5.27,1829,Current,Multi Family,NJ,75,621,32789
,Steven Wilson,12/20/2023,12/20/2041,338000,236600,6.09,4081,60 Days Delinquent,Commercial,LA,67,636,18117
LN-100254,Elizabeth Martinez,06/21/2022,06/21/2052,279000,195300,4.59,4277,90+ Days Delinquent,Condo,ZZ,61,770,96594
LN-100255,Donna Ramirez,01/08/2021,01/08/2040,637000,458640,-5.5,1209,Default,Multi Family,WI,62,628,60675
LN-100256,Linda Thomas,09/17/2019,09/17/2045,484000,416240,5.35,2818,60 Days Delinquent,Multi Family,XX,73,672,37723
LN-100257,Kimberly Sanchez,01/20/2022,01/20/2039,645000,445050,3.87,1748,Current,Single Family,VA,79,795,80778
LN-100108,Mary Perez,04/19/2021,04/19/2038,754000,723840,5.02,3915,Current,Townhouse,OR,59,781,91353
LN-100259,John Lopez,04/27/2019,04/27/2038,354000,293820,37.29,2018,Default,Commercial,OK,70,663,69223
LN-100005,Ashley Moore,06/23/2019,06/23/2044,272000,204000,6.99,3728,60 Days Delinquent,Commercial,NJ,92,788,87780
LN-100261,Susan Garcia,10/09/2018,10/09/2047,829000,638330,6.51,2440,90+ Days Delinquent,Condo,OR,58,756,91069
LN-100017,Patricia Martin,12/27/2019,12/27/2046,323000,277780,4.9,3308,Paid Off,Condo,NC,89,640,81886
LN-100263,Matthew Sanchez,04/25/2023,04/25/2038,532000,388360,5.37,2176,90+ Days Delinquent,Multi Family,NC,73,797,62679
LN-100264,Donna Smith,04/26/2021,04/26/2036,483000,333270,5.8,4239,Current,Single Family,OR,57,670,64497
LN-100265,,12/19/2023,12/19/2051,356000,267000,4.39,4028,Paid Off,Multi Family,AL,83,719,55939
LN-100266,Kimberly Williams,09/04/2023,09/04/2053,519000,441150,4.44,1426,30 Days Delinquent,Condo,PA,61,675,77550
LN-100267,Barbara Sanchez,08/07/2022,08/07/2045,818000,523520,3.54,1999,30 Days Delinquent,Condo,TX,59,727,58318
LN-100268,Elizabeth Williams,02/21/2019,02/21/2049,290000,266800,6.23,1805,30 Days Delinquent,Condo,MA,56,641,45388
LN-100269,Nancy Martin,11/15/2019,11/15/2036,530000,402800,-3.29,2359,30 Days Delinquent,Commercial,AL,88,783,99192
LN-100270,Jennifer Jones,12/27/2019,12/27/2037,673000,558590,42.09,2309,30 Days Delinquent,Multi Family,FL,73,755,98540
,Nancy Lopez,06/08/2019,06/08/2042,769000,530610,5.63,4112,60 Days Delinquent,Condo,UT,73,790,80463
LN-100056,Sandra Martinez,08/08/2020,08/08/2036,578000,502860,6.4,1721,60 Days Delinquent,Condo,PA,61,666,28101
LN-100273,Sandra Johnson,01/12/2020,01/12/2041,741000,689130,6.8,3132,90+ Days Delinquent,Single Family,WI,55,803,14367
LN-100274,William Clark,07/25/2022,07/25/2042,590000,519200,7.69,4322,Paid Off,Commercial,NJ,91,621,42816
LN-100275,Mary Lewis,10/12/2023,10/12/2046,767000,713310,-5.42,1627,Current,Single Family,MO,80,703,29576
LN-100276,Anthony Hernandez,04/13/2021,04/13/2042,307000,233320,7.03,2372,60 Days Delinquent,Condo,IL,87,811,67116
LN-100277,Richard Martinez,08/05/2019,08/05/2036,691000,532070,39.79,3281,Current,Single Family,OR,59,654,29217
LN-100278,Michael Robinson,06/05/2019,06/05/2037,628000,477280,3.82,3114,30 Days Delinquent,Single Family,IL,70,783,43273
LN-100279,William Jones,07/01/2022,07/01/2045,459000,440640,5.17,2850,60 Days Delinquent,Multi Family,AL,69,736,27931
LN-100280,Margaret Moore,08/07/2018,08/07/2047,365000,310250,4.56,4346,Current,Townhouse,UT,55,792,83490
LN-100281,Jennifer White,09/27/2022,09/27/2043,457000,306190,7.21,1937,Paid Off,Condo,AZ,61,678,62247
LN-100186,Michelle Rodriguez,08/02/2018,08/02/2044,458000,375560,7.53,2484,60 Days Delinquent,Multi Family,MI,55,673,80563
LN-100283,Jessica Smith,06/02/2018,06/02/2037,232000,208800,33.12,4302,Default,Single Family,IN,56,714,75661
LN-100284,Sarah Ramirez,07/01/2018,07/01/2042,672000,490560,4.11,3331,60 Days Delinquent,Condo,UT,77,637,51305
LN-100285,Andrew Rodriguez,01/11/2023,01/11/2045,811000,681240,5.46,2812,Paid Off,Single Family,IN,81,793,86542
LN-100286,Christopher Sanchez,02/23/2019,02/23/2049,467000,345580,-6.63,2657,60 Days Delinquent,Single Family,SC,67,720,95532
LN-100287,Thomas Jackson,10/16/2023,10/16/2045,575000,379500,6,3677,Paid Off,Single Family,UT,83,698,15950
LN-100288,Mary Jackson,03/14/2020,03/14/2039,-751000,593290,4.56,3200,90+ Days Delinquent,Multi Family,IN,94,659,94691
LN-100289,Jessica Martin,04/13/2023,04/13/2050,362000,289600,4.66,1531,Default,Multi Family,OK,86,746,57079
LN-100290,Joseph Perez,03/22/2022,03/22/2042,158000,102700,6.19,4141,30 Days Delinquent,Single Family,NJ,77,811,66290
LN-100291,Mark Miller,02/19/2021,02/19/2046,769000,699790,7.56,2624,Current,Townhouse,unknown,92,789,67954
LN-100292,Anthony Jackson,02/02/2020,02/02/2040,530000,333900,5.2,3225,Current,Single Family,NJ,94,664,76496
LN-100293,Michelle Brown,11/08/2023,11/08/2038,405000,275400,6.77,1955,90+ Days Delinquent,Multi Family,LA,80,703,49221
,Michelle Hernandez,01/09/2020,01/09/2045,779000,467400,4.93,4163,30 Days Delinquent,Multi Family,GA,73,677,15152
LN-100295,Emily Lopez,12/28/2023,12/28/2052,585000,432900,4.18,2357,Current,Multi Family,CT,80,681,35736
LN-100239,Steven White,11/06/2019,11/06/2035,690000,510600,6,4335,Paid Off,Multi Family,NC,80,639,56516
LN-100297,Thomas Smith,01/11/2022,01/11/2049,847000,635250,6.51,3995,30 Days Delinquent,Multi Family,LA,90,694,76221
LN-100298,Barbara Martin,06/04/2022,06/04/2040,259000,191660,-6.25,3819,Paid Off,Condo,OH,75,702,98128
LN-100299,Daniel Thomas,12/08/2023,12/08/2042,221000,154700,6.84,2247,Current,Multi Family,AZ,75,627,13830
LN-100300,Kimberly Jones,03/04/2020,03/04/2041,759000,637560,36.44,1371,Current,Single Family,KY,92,767,71778
LN-100301,Michael Ramirez,03/24/2023,03/24/2053,562000,533900,6.23,1534,Default,Condo,newyork,85,721,89089
LN-100302,Robert Lee,03/10/2018,03/10/2045,660000,501600,5.76,3781,60 Days Delinquent,Townhouse,OR,94,634,26830
LN-100303,David Moore,06/17/2018,06/17/2039,818000,531700,42.7,2871,90+ Days Delinquent,Multi Family,NJ,86,679,37453
LN-100304,Sandra Jones,07/11/2022,07/11/2048,-835000,651300,5,2498,Current,Single Family,TN,63,717,71009
LN-100305,,10/05/2018,10/05/2039,377000,335530,6.63,3925,Default,Townhouse,SC,60,776,59031
LN-100306,John Garcia,03/11/2018,03/11/2041,577000,450060,5.86,1201,Current,Condo,NY,93,759,58562
LN-100307,Richard White,10/20/2019,10/20/2045,230000,209300,4.94,2289,30 Days Delinquent,Condo,NC,81,771,58785
LN-100308,Andrew Martinez,09/12/2021,09/12/2037,656000,577280,5.87,1453,60 Days Delinquent,Single Family,fl,60,815,43253
LN-100309,Elizabeth Sanchez,09/07/2021,09/07/2042,479000,402360,5.97,3153,Current,Condo,TN,90,757,25816
LN-100310,Elizabeth Gonzalez,09/15/2023,09/15/2040,436000,361880,5.91,3821,Default,Multi Family,IL,58,658,42342
LN-100311,William Miller,06/04/2022,06/04/2046,827000,653330,37.84,2707,60 Days Delinquent,Multi Family,OH,61,746,74740
LN-100312,Mary Johnson,03/17/2021,03/17/2016,651000,618450,4.35,2471,Current,Single Family,WI,67,760,16568
LN-100313,Barbara Jackson,01/02/2018,01/02/2039,532000,361760,-5.63,2615,30 Days Delinquent,Single Family,CA,57,636,13110
LN-100314,,08/24/2021,08/24/2048,505000,338350,3.26,3905,Default,Commercial,AZ,77,628,74737
LN-100315,Elizabeth Gonzalez,05/08/2023,05/08/2018,513000,343710,5.92,2621,Default,Commercial,CO,86,620,52243
,Ashley Lee,01/25/2021,01/25/2045,430000,266600,6.97,1435,Default,Single Family,SC,91,752,11206
LN-100317,Mary Lewis,04/28/2019,04/28/2014,596000,500640,5.35,3813,Default,Commercial,AL,80,760,71160
LN-100318,Matthew Martinez,04/02/2023,04/02/2038,321000,234330,4.67,2806,30 Days Delinquent,Condo,NJ,80,666,65571
LN-100319,Linda Anderson,05/14/2023,05/14/2018,438000,367920,4.42,4330,90+ Days Delinquent,Commercial,OH,59,628,35038
LN-100320,Sandra Jackson,10/04/2022,10/04/2044,567000,532980,4.68,2683,Current,Commercial,NJ,92,676,56599
LN-100321,Michael Lewis,01/12/2021,01/12/2046,179000,137830,5.92,3722,60 Days Delinquent,Condo,VA,85,646,33994
LN-100322,Linda Jones,05/21/2021,05/21/2039,838000,662020,4.88,3527,60 Days Delinquent,Multi Family,CO,75,756,25812
LN-100323,Kimberly Clark,07/16/2023,07/16/2047,297000,255420,-3.88,1381,Current,Townhouse,UT,67,768,41392
LN-100324,David Garcia,09/18/2020,09/18/2036,369000,302580,-6.1,2619,Default,Commercial,TN,83,702,99028
LN-100325,Kimberly Brown,08/11/2022,08/11/2041,250000,207500,6.88,2186,60 Days Delinquent,Multi Family,OK,76,622,40978
LN-100326,David Martinez,09/13/2020,09/13/2015,438000,363540,6.73,2177,Paid Off,Multi Family,MD,70,685,88545
LN-100327,Christopher Harris,01/21/2018,01/21/2040,201000,150750,4.58,2551,30 Days Delinquent,Commercial,IN,91,750,69472
LN-100328,Matthew Johnson,07/28/2018,07/28/2047,241000,216900,4.4,2787,Current,Commercial,AL,89,733,46417
LN-100329,Matthew Sanchez,02/25/2020,02/25/2041,-364000,305760,3.71,1676,Default,Commercial,OR,78,783,96271
LN-100330,Donna Williams,05/11/2020,05/11/2047,276000,212520,5.34,3679,30 Days Delinquent,Multi Family,XX,61,710,67258
LN-100331,Joseph Lee,07/07/2018,07/07/2040,593000,391380,5.1,4319,Paid Off,Single Family,TN,68,718,91350
LN-100332,Steven Garcia,08/22/2020,08/22/2044,849000,636750,45.72,3162,Paid Off,Multi Family,KY,80,624,85180
LN-100333,Andrew Lee,09/04/2018,09/04/2044,697000,508810,3.37,1875,Default,Condo,LA,76,696,88337
LN-100334,Richard Taylor,06/21/2019,06/21/2034,173000,148780,3.99,1635,Default,Single Family,IL,95,768,14061
,Sarah Clark,02/27/2022,02/27/2037,544000,456960,3.63,2006,Paid Off,Condo,MI,64,789,51293
LN-100336,Lisa Thomas,09/15/2023,09/15/2046,327000,232170,5.39,4282,30 Days Delinquent,Townhouse,LA,56,807,40473
LN-100337,Joseph Taylor,10/02/2018,10/02/2041,801000,560700,5.35,2662,30 Days Delinquent,Commercial,CA,68,629,90841
LN-100338,Steven Wilson,03/12/2023,03/12/2038,495000,410850,-4.13,2427,Default,Multi Family,TX,72,764,29627
LN-100339,Susan Harris,04/10/2018,04/10/2035,543000,396390,-6.5,2707,Default,Condo,MN,67,638,58990
LN-100113,Barbara Davis,09/08/2023,09/08/2043,491000,382980,6.73,1269,90+ Days Delinquent,Commercial,IL,85,784,67559
LN-100341,Nancy Sanchez,08/27/2021,08/27/2036,804000,554760,5.21,1641,Default,Townhouse,california,87,752,94120
LN-100342,Christopher Harris,03/02/2021,03/02/2042,528000,337920,4.11,1704,60 Days Delinquent,Single Family,IL,92,664,88103
LN-100343,Donna Martin,09/06/2019,09/06/2014,771000,585960,4.69,2322,Default,Commercial,NJ,85,786,69059
LN-100344,Elizabeth Martinez,05/22/2021,05/22/2016,212000,144160,6.24,2657,Paid Off,Commercial,KY,84,740,90761
LN-100345,Mark Lewis,12/14/2021,12/14/2046,471000,433320,4.71,2707,30 Days Delinquent,Condo,NJ,81,709,99545
LN-100346,Elizabeth Johnson,10/25/2022,10/25/2017,335000,244550,4.69,4322,Paid Off,Townhouse,TX,95,701,16327
LN-100347,Andrew Moore,12/09/2021,12/09/2042,784000,674240,-4.35,2148,90+ Days Delinquent,Condo,MI,74,711,85620
LN-100348,Richard Lee,01/04/2020,01/04/2038,505000,378750,5.29,4165,Default,Townhouse,AL,62,685,57735
LN-100284,William Jones,05/08/2023,05/08/2052,798000,550620,6.59,3196,Current,Townhouse,OH,78,817,89314
LN-100350,Andrew Lewis,01/24/2023,01/24/2051,819000,606060,7.51,2806,Current,Single Family,MN,63,720,19339
LN-100351,Nancy Clark,01/12/2023,01/12/2044,592000,562400,7.21,3177,90+ Days Delinquent,Single Family,NJ,57,739,72060
LN-100352,,02/03/2020,02/03/2042,441000,304290,6.45,2663,Default,Multi Family,GA,71,797,16775
LN-100353,Elizabeth Smith,10/20/2019,10/20/2036,534000,341760,5.09,1882,Current,Single Family,OR,79,634,77935
LN-100354,Sandra Martinez,08/19/2020,08/19/2038,336000,288960,7.59,1823,Current,Condo,WI,72,752,73470
LN-100355,Elizabeth Gonzalez,04/16/2018,04/16/2034,-188000,139120,5.23,3394,Default,Multi Family,MI,71,760,85966
LN-100356,Matthew Perez,01/19/2022,01/19/2017,686000,589960,5.01,1588,90+ Days Delinquent,Commercial,GA,59,634,34236
LN-100357,Michael Gonzalez,02/17/2018,02/17/2033,476000,390320,6.81,2756,30 Days Delinquent,Townhouse,OK,92,755,55997
LN-100358,Michael White,05/13/2020,05/13/2039,796000,772120,-6.23,2984,60 Days Delinquent,Condo,MD,94,733,74580
LN-100359,Anthony Taylor,05/21/2019,05/21/2038,654000,529740,3.55,4418,30 Days Delinquent,Multi Family,AL,90,777,40356
,Steven Garcia,10/18/2020,10/18/2043,344000,220160,3.9,1516,90+ Days Delinquent,Condo,OR,88,807,70766
LN-100361,Joseph Lewis,04/25/2020,04/25/2044,518000,466200,4.24,1980,Paid Off,Multi Family,TN,56,743,44004
LN-100362,Robert Lee,02/24/2021,02/24/2044,690000,462300,-4.24,2220,Default,Commercial,VA,61,817,39300
LN-100363,,12/11/2022,12/11/2042,355000,280450,3.76,2081,30 Days Delinquent,Single Family,GA,62,680,35591
LN-100364,Thomas Martinez,06/05/2019,06/05/2035,-469000,375200,4.4,4190,90+ Days Delinquent,Townhouse,VA,71,809,59846
LN-100365,Lisa Brown,09/17/2020,09/17/2035,560000,520800,5.54,2764,30 Days Delinquent,Condo,FL,87,636,21477
LN-100366,Donna Clark,12/28/2021,12/28/2048,671000,483120,5.45,2932,Current,Single Family,OH,58,819,59391
LN-100120,Barbara Thompson,12/04/2019,12/04/2034,684000,588240,7.63,4359,30 Days Delinquent,Condo,GA,56,648,21608
LN-100368,Susan Clark,04/21/2019,04/21/2014,210000,151200,5.59,2230,Default,Commercial,MI,58,685,79837
,Donna Davis,04/28/2021,04/28/2046,488000,395280,3.99,2587,30 Days Delinquent,Multi Family,CO,90,642,97931
LN-100370,Charles Martin,08/17/2023,08/17/2044,-173000,119370,6.71,3953,Paid Off,Townhouse,AL,93,671,35484
LN-100371,Paul Brown,07/15/2021,07/15/2041,769000,645960,-3.93,3078,Paid Off,Condo,CA,59,789,45204
LN-100177,Joseph Hernandez,11/23/2018,11/23/2039,815000,725350,7.37,3473,30 Days Delinquent,Commercial,WA,75,691,55030
LN-100373,Jennifer Robinson,02/08/2020,02/08/2038,299000,227240,7.36,3208,90+ Days Delinquent,Multi Family,MN,68,792,51475
LN-100374,Paul Taylor,07/14/2019,07/14/2042,438000,385440,6.13,1412,Current,Single Family,LA,94,634,30674
LN-100375,Daniel Williams,08/15/2019,08/15/2034,619000,458060,6.06,2912,Default,Multi Family,WI,90,732,97711
LN-100376,Lisa Wilson,06/23/2019,06/23/2043,802000,641600,6.83,3703,90+ Days Delinquent,Multi Family,NJ,55,790,67143
LN-100377,Robert Ramirez,02/28/2019,02/28/2039,491000,422260,33.02,2736,Paid Off,Commercial,OK,87,815,55294
LN-100378,Robert Brown,03/22/2019,03/22/2040,-433000,303100,5.68,3572,Default,Townhouse,GA,89,748,91466
,Mark White,07/07/2018,07/07/2042,446000,330040,6.03,3938,Paid Off,Single Family,WI,82,788,20195
LN-100380,Jessica Robinson,01/14/2020,01/14/2046,330000,310200,3.53,2062,Default,Condo,IL,80,745,73928
LN-100381,Donna Gonzalez,07/16/2022,07/16/2042,192000,128640,6.93,2215,Current,Multi Family,FL,92,692,93730
LN-100382,Michael Lewis,02/27/2023,02/27/2038,294000,217560,-4.07,2876,90+ Days Delinquent,Commercial,AZ,57,757,70559
LN-100383,Margaret Anderson,05/12/2018,05/12/2042,569000,369850,5.03,1431,Current,Townhouse,CO,87,630,55373
LN-100384,Joshua Garcia,08/27/2021,08/27/2041,794000,571680,5.19,1666,60 Days Delinquent,Townhouse,VA,95,679,86769
LN-100385,Donald Harris,04/10/2018,04/10/2046,709000,489210,5.62,2351,90+ Days Delinquent,Commercial,MO,60,648,44618
LN-100386,Michael White,12/15/2018,12/15/2037,462000,309540,35.16,2717,Current,Multi Family,WI,60,755,25066
LN-100387,Elizabeth Harris,10/03/2023,10/03/2046,421000,395740,4.55,2409,Current,Commercial,KY,94,706,76571
LN-100388,,01/25/2019,01/25/2036,318000,209880,6.54,1611,Default,Condo,NJ,77,813,63918
LN-100389,John Perez,08/05/2020,08/05/2041,837000,778410,3.35,1524,Default,Multi Family,99,58,817,34819
,Michelle Johnson,08/09/2019,08/09/2044,556000,467040,6.66,3200,90+ Days Delinquent,Condo,PA,92,656,74536
LN-100391,Joshua Ramirez,06/20/2020,06/20/2047,225000,180000,4.01,4454,30 Days Delinquent,Multi Family,GA,72,713,53208
,Matthew Hernandez,05/17/2021,05/17/2048,517000,423940,4.34,2300,Current,Multi Family,OH,55,781,17631
LN-100393,Matthew White,02/02/2021,02/02/2039,478000,286800,32.77,1291,30 Days Delinquent,Townhouse,PA,68,817,49842
LN-100394,Daniel Miller,10/14/2021,10/14/2048,214000,205440,4.98,1831,Current,Townhouse,CO,77,792,84901
,Emily Perez,01/08/2019,01/08/2048,433000,398360,5.28,2785,60 Days Delinquent,Townhouse,IN,65,651,42466
LN-100396,,07/09/2022,07/09/2043,263000,234070,6.51,3048,Default,Single Family,CA,80,674,58904
,Andrew Perez,11/10/2022,11/10/2047,245000,151900,3.91,1634,Default,Single Family,FL,94,633,38571
LN-100398,Elizabeth Williams,07/19/2022,07/19/2046,774000,657900,4.72,1486,Default,Multi Family,WA,66,640,63220
LN-100399,James Miller,02/15/2022,02/15/2046,758000,613980,6.69,4031,30 Days Delinquent,Townhouse,IN,78,812,20222
LN-100400,,05/07/2020,05/07/2040,849000,526380,5.69,4386,Paid Off,Commercial,NY,82,712,25498
LN-100401,Anthony Garcia,03/27/2021,03/27/2051,708000,608880,6.16,4142,60 Days Delinquent,Multi Family,MO,57,721,97766
,Emily Jones,03/23/2022,03/23/2045,339000,206790,4.13,1856,30 Days Delinquent,Single Family,WI,79,633,22114
,Jennifer Hernandez,06/13/2018,06/13/2047,370000,340400,7.04,2317,Paid Off,Townhouse,PA,55,663,15288
LN-100404,Margaret Johnson,02/04/2020,02/04/2044,834000,567120,4.13,4203,Paid Off,Townhouse,california,60,704,81007
LN-100405,,03/07/2022,03/07/2046,798000,534660,3.48,2628,Paid Off,Multi Family,MA,68,735,63632
LN-100406,Richard Anderson,08/05/2019,08/05/2045,774000,549540,3.94,2488,Paid Off,Condo,MI,79,722,13400
LN-100407,Ashley Sanchez,05/18/2023,05/18/2044,692000,470560,5,3529,Paid Off,Multi Family,TN,82,639,93953
LN-100408,Jennifer Jones,04/17/2022,04/17/2051,436000,418560,4.47,1769,90+ Days Delinquent,Single Family,MI,72,776,74819
LN-100409,,08/10/2020,08/10/2036,595000,499800,7.04,1703,Default,Condo,PA,79,796,63025
LN-100410,Steven Brown,02/23/2018,02/23/2043,525000,462000,4.7,1510,30 Days Delinquent,Commercial,TN,74,722,61923
