loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-100220,Karen Jackson,04/07/2021,04/07/2040,567000,510300,39.35,1517,Default,Townhouse,NJ,64,720,79054
LN-100221,Nancy Harris,10/19/2020,10/19/2040,582000,558720,3.31,1239,Current,Multi Family,SC,74,755,16274
LN-100222,Robert Hernandez,07/08/2018,07/08/2043,220000,162800,4.43,3522,30 Days Delinquent,Townhouse,NJ,72,696,27631
LN-100223,Ashley Jackson,04/01/2022,04/01/2043,720000,669600,5.12,4085,30 Days Delinquent,Multi Family,NJ,70,750,49554
LN-100224,John Harris,12/15/2019,12/15/2040,613000,576220,3.9,3698,90+ Days Delinquent,Condo,XX,90,678,90817
LN-100225,Barbara Martin,10/13/2021,10/13/2042,524000,361560,31.35,2743,30 Days Delinquent,Single Family,LA,65,807,54816
LN-100226,Joseph Wilson,06/11/2023,06/11/2047,802000,553380,41.26,4072,60 Days Delinquent,Condo,WA,86,640,77520
LN-100227,John Garcia,04/12/2020,04/12/2045,266000,239400,5.35,2527,Default,Commercial,SC,58,665,24661
LN-100228,Daniel Davis,10/07/2018,10/07/2037,487000,418820,-5.46,1797,90+ Days Delinquent,Multi Family,NY,55,775,25561
LN-100229,,08/19/2021,08/19/2037,492000,432960,5.87,1291,Current,Townhouse,WA,92,779,95440
LN-100230,Daniel Taylor,03/12/2021,03/12/2044,478000,344160,7.31,3163,Default,Townhouse,NY,73,727,64246
LN-100231,Susan Smith,12/03/2023,12/03/2048,819000,540540,6.8,4163,90+ Days Delinquent,Townhouse,XX,88,700,84835
LN-100232,Linda Thomas,05/12/2020,05/12/2041,444000,430680,-7.69,2337,Default,Multi Family,MI,89,634,66637
LN-100233,,05/09/2021,05/09/2040,788000,591000,5.38,2621,30 Days Delinquent,Townhouse,WI,69,679,68718
LN-100234,Jennifer Miller,12/15/2023,12/15/2046,307000,267090,7.46,1212,30 Days Delinquent,Townhouse,AZ,68,820,77770
LN-100235,Kimberly Lewis,08/28/2022,08/28/2039,404000,303000,5.15,3963,90+ Days Delinquent,Multi Family,NJ,83,686,44587
LN-100236,Emily Thompson,02/10/2018,02/10/2038,161000,138460,5.87,4141,Paid Off,Single Family,MA,74,815,76250
LN-100237,Jennifer Gonzalez,09/15/2018,09/15/2033,-232000,213440,6.71,4342,Current,Multi Family,OR,67,625,65157
LN-100140,Paul Lee,02/02/2021,02/02/2037,262000,157200,6.13,3191,30 Days Delinquent,Single Family,OK,57,804,38467
LN-100239,,07/01/2018,07/01/2038,323000,242250,7.57,2269,Default,Commercial,IL,80,715,16430
LN-100240,Andrew Taylor,02/17/2021,02/17/2048,443000,380980,3.88,1990,Paid Off,Single Family,FL,67,754,42711
LN-100241,David Harris,07/16/2021,07/16/2043,472000,443680,6.98,4317,Current,Condo,MD,63,787,75908
LN-100242,Jennifer Moore,02/27/2021,02/27/2051,572000,451880,-6.71,1299,Current,Commercial,TX,89,699,32618
LN-100243,Anthony Harris,02/01/2023,02/01/2052,561000,392700,3.8,1466,Current,Multi Family,XX,71,789,19418
LN-100244,Margaret Thompson,09/05/2022,09/05/2052,-562000,337200,3.32,2360,60 Days Delinquent,Commercial,WI,95,644,62040
LN-100245,Steven Sanchez,03/10/2020,03/10/2044,243000,174960,4.17,2840,30 Days Delinquent,Townhouse,NC,56,777,27655
,William Taylor,04/27/2021,04/27/2045,332000,302120,4.54,1679,60 Days Delinquent,Multi Family,LA,59,686,37055
LN-100247,Jessica Thomas,11/09/2019,11/09/2039,626000,563400,42.96,3020,Default,Townhouse,LA,94,814,98650
LN-100248,Emily Perez,07/23/2018,07/23/2043,267000,216270,7.39,1850,60 Days Delinquent,Condo,TN,72,796,81546
LN-100249,Daniel Smith,11/02/2018,11/02/2033,-509000,402110,5.34,2772,30 Days Delinquent,Condo,MA,93,633,32941
LN-100250,Betty Gonzalez,11/15/2023,11/15/2052,-722000,519840,3.53,1428,60 Days Delinquent,Townhouse,NJ,70,642,33736
,Susan Martin,10/12/2023,10/12/2046,736000,647680,4.66,1783,60 Days Delinquent,Single Family,WI,93,694,35734
LN-100252,Joshua Anderson,12/18/2022,12/18/2049,626000,475760,7.68,2058,90+ Days Delinquent,Multi Family,NC,82,673,16116
LN-100253,Betty Jones,07/11/2020,07/11/2038,277000,243760,6.52,4365,Paid Off,Multi Family,PA,71,795,65661
LN-100254,Jessica Lewis,02/28/2021,02/28/2050,420000,373800,4.74,4279,30 Days Delinquent,Commercial,MD,79,624,24745
LN-100255,John Thompson,01/28/2022,01/28/2041,342000,277020,47.61,1813,30 Days Delinquent,Condo,MN,70,737,15261
LN-100256,Michael Harris,06/02/2018,06/02/2034,252000,211680,7.52,2888,Current,Single Family,IN,56,646,10165
LN-100257,,03/14/2018,03/14/2040,821000,640380,7.05,1316,Current,Commercial,CO,89,781,12159
LN-100258,Mark Lee,02/21/2019,02/21/2044,620000,589000,-5.04,4338,Current,Commercial,VA,87,747,40000
LN-100259,Emily Gonzalez,06/07/2018,06/07/2038,755000,558700,4.16,3100,Current,Commercial,KY,87,710,91438
,Richard Smith,05/02/2022,05/02/2050,824000,535600,4.66,3608,Current,Single Family,PA,79,626,27632
LN-100261,Jennifer Davis,11/04/2021,11/04/2016,214000,149800,7.1,2814,Current,Commercial,WI,59,807,89842
LN-100262,Donna Gonzalez,11/04/2018,11/04/2038,-267000,186900,3.41,1811,Current,Condo,NC,57,721,52446
LN-100263,Michael White,07/01/2020,07/01/2038,344000,323360,-6.93,4255,Paid Off,Townhouse,WI,68,663,42373
LN-100264,,05/02/2020,05/02/2036,465000,385950,7.14,2841,Default,Single Family,PA,64,768,63237
LN-100265,William Brown,09/24/2022,09/24/2017,833000,658070,4.31,2470,60 Days Delinquent,Multi Family,TN,84,702,33236
LN-100266,Betty Lopez,10/11/2022,10/11/2017,788000,732840,4.68,2051,Default,Multi Family,NC,88,733,42074
LN-100267,Jessica Moore,12/19/2018,12/19/2040,-581000,569380,5.78,2620,60 Days Delinquent,Condo,OK,89,671,55928
LN-100268,Richard Brown,06/09/2020,06/09/2039,679000,590730,37.44,2673,60 Days Delinquent,Commercial,MN,86,678,84908
LN-100269,John Clark,12/12/2021,12/12/2036,448000,376320,5.07,1239,Paid Off,Condo,MA,72,628,35263
LN-100270,Michelle Garcia,04/27/2020,04/27/2050,-692000,505160,6.06,1422,Default,Multi Family,KY,87,632,34298
LN-100271,Michael Anderson,10/12/2022,10/12/2050,653000,594230,4.39,4005,Current,Condo,WI,72,725,70061
,Betty White,03/17/2023,03/17/2038,248000,228160,6.07,3569,Current,Multi Family,UT,72,683,93643
LN-100273,Donna Lopez,11/21/2018,11/21/2041,783000,595080,7.2,2139,30 Days Delinquent,Townhouse,PA,60,642,36022
LN-100274,Donna Smith,10/13/2021,10/13/2040,705000,613350,7.48,4322,Paid Off,Single Family,CT,94,682,58561
LN-100275,Karen Lee,02/24/2020,02/24/2047,214000,134820,3.64,2238,90+ Days Delinquent,Condo,GA,77,636,91081
LN-100276,Joshua Perez,02/21/2023,02/21/2039,157000,130310,5.92,3330,Default,Single Family,OH,88,781,55367
,Barbara Brown,05/25/2018,05/25/2037,555000,510600,6.07,1402,Paid Off,Townhouse,AZ,93,717,52444
LN-100278,Richard Clark,12/25/2020,12/25/2035,359000,337460,6.56,1952,Current,Commercial,OR,66,742,14303
LN-100057,Margaret Moore,03/08/2023,03/08/2051,642000,481500,4.61,4269,Paid Off,Townhouse,MO,77,784,12712
LN-100280,Susan Williams,08/12/2019,08/12/2014,646000,568480,5.73,1395,90+ Days Delinquent,Townhouse,FL,64,713,19772
LN-100281,William Lopez,07/28/2018,07/28/2039,771000,593670,4.44,2365,Current,Townhouse,TX,85,694,40492
LN-100213,Thomas Williams,03/05/2021,03/05/2038,539000,452760,4.4,3829,30 Days Delinquent,Commercial,CO,59,687,20351
LN-100283,,10/27/2023,10/27/2038,509000,402110,6.79,4371,Default,Multi Family,VA,89,820,75498
LN-100284,Thomas Thompson,09/11/2021,09/11/2051,414000,368460,5.29,3700,90+ Days Delinquent,Condo,MN,92,707,59245
LN-100172,Ashley Rodriguez,01/25/2019,01/25/2037,790000,624100,3.49,3534,60 Days Delinquent,Condo,OH,88,712,23132
LN-100286,Jessica Williams,09/14/2021,09/14/2046,716000,673040,5.21,2464,30 Days Delinquent,Condo,NC,91,771,62141
LN-100287,,11/26/2019,11/26/2037,743000,594400,5.6,1224,Paid Off,Townhouse,UT,87,785,21707
LN-100288,William Smith,08/16/2019,08/16/2041,663000,556920,3.93,2612,30 Days Delinquent,Multi Family,MD,66,675,39230
LN-100289,Joshua Lewis,07/02/2021,07/02/2016,295000,244850,3.94,2489,30 Days Delinquent,Single Family,OH,75,713,29638
LN-100290,Daniel Martinez,05/22/2020,05/22/2049,460000,432400,7.55,3793,Current,Multi Family,unknown,62,635,10771
LN-100291,Donna Anderson,08/27/2021,08/27/2049,343000,315560,4.47,2967,30 Days Delinquent,Commercial,CO,93,714,15526
LN-100292,Lisa Martin,10/14/2023,10/14/2018,470000,451200,4.78,3557,30 Days Delinquent,Single Family,CO,84,785,17624
LN-100293,Robert Ramirez,01/26/2023,01/26/2018,655000,445400,7.39,1907,Current,Commercial,MA,81,773,51663
LN-100294,Anthony Thompson,09/27/2021,09/27/2051,436000,322640,6.21,3802,Current,Condo,texas,75,812,16983
,Anthony Davis,07/23/2018,07/23/2035,653000,548520,3.45,2770,Default,Single Family,OR,86,811,79632
LN-100296,Matthew Miller,08/19/2022,08/19/2045,706000,628340,5.55,3145,Current,Single Family,AL,69,689,57105
LN-100297,Joseph Lee,12/23/2021,12/23/2044,-645000,612750,6.89,2648,90+ Days Delinquent,Multi Family,AL,69,674,30994
LN-100298,Richard Jones,03/19/2022,03/19/2039,-181000,162900,3.26,3872,30 Days Delinquent,Single Family,WI,82,677,56031
LN-100299,Thomas Taylor,09/25/2021,09/25/2039,-233000,219020,5.1,2985,60 Days Delinquent,Townhouse,OR,90,648,40822
,Joseph Garcia,01/25/2018,01/25/2046,286000,217360,4.67,4113,Current,Multi Family,CO,60,724,47717
,James Smith,11/13/2022,11/13/2039,152000,100320,3.69,3458,90+ Days Delinquent,Multi Family,NC,56,632,84749
LN-100302,Margaret Jones,08/20/2023,08/20/2050,-755000,664400,3.63,1541,Paid Off,Commercial,MO,78,688,40897
LN-100303,Donna Wilson,06/15/2019,06/15/2035,504000,302400,6.47,4137,60 Days Delinquent,Townhouse,NC,67,674,80719
LN-100304,Joshua Robinson,04/26/2020,04/26/2042,684000,424080,34.85,3127,Default,Condo,IN,58,726,33092
LN-100305,Emily Clark,07/13/2018,07/13/2044,360000,291600,7.16,2230,Paid Off,Condo,KY,90,644,40550
LN-100306,James Williams,08/19/2021,08/19/2048,756000,665280,5.84,1454,30 Days Delinquent,Condo,MI,68,704,99743
LN-100307,Sarah Williams,01/19/2019,01/19/2040,333000,253080,5.05,4115,90+ Days Delinquent,Single Family,NY,63,759,67315
LN-100308,Jessica Martinez,09/19/2020,09/19/2043,583000,460570,43.02,4013,Default,Multi Family,OK,93,820,63605
LN-100309,James Wilson,01/17/2020,01/17/2047,-532000,473480,7.46,4267,Default,Townhouse,MO,76,674,52507
LN-100310,,12/27/2023,12/27/2046,510000,448800,5.4,3166,Paid Off,Townhouse,IN,65,677,80531
LN-100230,Emily Perez,01/19/2021,01/19/2043,461000,396460,4.91,1689,Default,Multi Family,TN,62,684,13820
LN-100312,Sarah Perez,03/11/2020,03/11/2036,-288000,198720,5.53,3286,Paid Off,Single Family,MA,55,751,13250
LN-100313,Emily Sanchez,04/08/2022,04/08/2040,690000,414000,-6.84,2753,30 Days Delinquent,Multi Family,TN,62,770,15801
LN-100314,Donald Garcia,12/04/2018,12/04/2044,167000,118570,-5.25,4199,Current,Multi Family,NY,75,634,20571
LN-100315,Matthew Taylor,03/20/2018,03/20/2033,360000,295200,6.64,2805,90+ Days Delinquent,Condo,KY,64,796,52909
LN-100316,Lisa Ramirez,02/28/2019,02/28/2039,562000,545140,3.73,1507,30 Days Delinquent,Commercial,UT,82,628,23525
LN-100317,Jessica Robinson,04/02/2018,04/02/2042,539000,512050,4.32,2237,60 Days Delinquent,Condo,OR,62,751,47474
LN-100318,Susan Martinez,01/20/2021,01/20/2051,528000,359040,5.75,2506,60 Days Delinquent,Townhouse,OH,68,811,78430
,James Lopez,08/25/2019,08/25/2046,639000,555930,6.61,1455,30 Days Delinquent,Single Family,OH,94,737,29938
,Andrew Moore,04/04/2018,04/04/2047,772000,609880,5.78,2536,30 Days Delinquent,Condo,PA,59,780,71070
LN-100321,Paul Lee,12/24/2021,12/24/2042,361000,332120,-7.69,1307,60 Days Delinquent,Single Family,WI,64,708,94500
LN-100322,,01/22/2023,01/22/2041,261000,250560,5.6,2366,Paid Off,Single Family,AZ,94,710,28529
LN-100323,Susan Davis,04/18/2020,04/18/2040,632000,499280,3.65,3452,Default,Townhouse,AZ,56,771,44217
LN-100324,Michelle Rodriguez,10/13/2023,10/13/2046,406000,312620,-7.28,4303,Current,Condo,WI,75,652,37824
LN-100325,Joshua Smith,09/02/2023,09/02/2044,189000,143640,-3.62,4106,Paid Off,Single Family,OH,82,658,68222
LN-100326,John Hernandez,12/05/2023,12/05/2048,497000,412510,4.68,4027,90+ Days Delinquent,Commercial,OK,64,663,90627
LN-100160,Daniel Gonzalez,07/16/2018,07/16/2045,804000,699480,5.84,2728,Default,Multi Family,NC,68,753,34258
LN-100328,Michelle Harris,06/13/2022,06/13/2048,642000,520020,7.64,4367,Current,Single Family,NC,56,622,74901
LN-100329,Jennifer Gonzalez,08/04/2018,08/04/2037,707000,438340,5.47,1536,Default,Commercial,NY,68,696,77606
LN-100330,Patricia Taylor,08/12/2022,08/12/2051,408000,395760,3.46,4317,Default,Commercial,NJ,87,790,86386
LN-100331,Michelle Robinson,02/05/2018,02/05/2040,611000,531570,5.77,3821,90+ Days Delinquent,Commercial,VA,94,748,80780
LN-100332,Elizabeth Taylor,06/20/2021,06/20/2047,262000,209600,7.26,1214,Default,Single Family,MA,93,787,59476
LN-100333,,07/08/2021,07/08/2041,831000,764520,6.19,3254,90+ Days Delinquent,Multi Family,OH,85,758,59188
LN-100334,Betty Thompson,10/10/2020,10/10/2035,690000,558900,7.5,3094,60 Days Delinquent,Condo,texas,94,718,14178
,Anthony Lee,09/13/2018,09/13/2045,424000,313760,4.62,2936,60 Days Delinquent,Condo,MN,72,788,45653
LN-100336,James Moore,10/13/2021,10/13/2045,553000,403690,3.49,3466,Paid Off,Multi Family,99,72,706,85015
LN-100173,Elizabeth Williams,12/12/2021,12/12/2039,769000,530610,6.27,2695,30 Days Delinquent,Commercial,FL,71,774,17333
LN-100338,,04/26/2019,04/26/2042,801000,512640,3.45,3162,Default,Townhouse,IL,60,767,38339
LN-100339,Paul Jones,03/04/2019,03/04/2049,771000,701610,41.88,2408,60 Days Delinquent,Townhouse,OR,56,767,30928
LN-100340,Betty Lee,06/12/2020,06/12/2042,393000,267240,-6.95,1250,Current,Commercial,CA,65,719,78950
LN-100341,,11/21/2020,11/21/2038,181000,171950,4.75,4091,60 Days Delinquent,Commercial,TN,94,648,17365
LN-100342,Karen Anderson,09/10/2023,09/10/2052,365000,248200,3.54,2399,Paid Off,Condo,IN,55,623,97337
LN-100343,Steven Martin,08/21/2022,08/21/2051,218000,167860,3.3,2628,Default,Condo,TN,76,803,26046
LN-100344,Donald Williams,10/05/2020,10/05/2039,-385000,308000,5.11,2505,Current,Condo,MD,87,716,96453
LN-100345,Joseph Robinson,04/07/2019,04/07/2047,152000,127680,-3.95,4430,30 Days Delinquent,Commercial,MA,95,768,59549
LN-100281,William Lopez,05/23/2021,05/23/2043,709000,538840,6,2279,Current,Commercial,AL,82,806,95302
LN-100347,Mary Rodriguez,04/12/2018,04/12/2047,299000,221260,6.94,4147,30 Days Delinquent,Condo,MA,67,820,51537
LN-100348,Mark Lopez,03/10/2020,03/10/2048,317000,225070,5.47,1403,60 Days Delinquent,Townhouse,AL,66,780,87516
LN-100349,Paul Hernandez,03/16/2022,03/16/2038,-676000,615160,7.17,3441,Default,Multi Family,IL,60,682,36702
LN-100350,,02/23/2022,02/23/2051,491000,461540,3.65,1680,Default,Condo,NJ,62,666,53666
LN-100351,Andrew Martin,10/26/2018,10/26/2035,639000,568710,3.96,1769,Paid Off,Commercial,AZ,63,640,17888
LN-100194,Susan Martin,04/13/2023,04/13/2050,508000,482600,6.46,1761,Current,Single Family,KY,82,718,12329
LN-100114,Lisa Lewis,04/22/2021,04/22/2047,180000,171000,6.31,3225,60 Days Delinquent,Multi Family,UT,75,746,42434
LN-100354,Matthew Jones,03/10/2020,03/10/2044,241000,159060,3.69,2917,30 Days Delinquent,Condo,NY,69,743,17752
LN-100355,Barbara Johnson,07/22/2018,07/22/2038,444000,350760,7.24,3153,30 Days Delinquent,Townhouse,SC,90,765,71082
LN-100356,Nancy Lewis,11/26/2023,11/26/2046,-826000,768180,5.47,2324,60 Days Delinquent,Commercial,MO,75,794,60000
LN-100357,Michelle Ramirez,03/24/2023,03/24/2039,317000,218730,3.83,2767,60 Days Delinquent,Single Family,AL,70,694,51944
LN-100358,Richard Miller,02/19/2020,02/19/2039,610000,439200,-5.55,2410,Default,Townhouse,NC,94,777,91771
LN-100359,Christopher Rodriguez,10/28/2018,10/28/2043,580000,516200,6.45,2266,30 Days Delinquent,Multi Family,WA,64,628,16354
LN-100360,Nancy Ramirez,06/08/2018,06/08/2013,447000,397830,6.07,1439,30 Days Delinquent,Townhouse,AZ,93,685,28251
LN-100361,Donald Taylor,11/03/2020,11/03/2041,190000,131100,6.8,3604,Paid Off,Multi Family,newyork,73,768,30201
LN-100362,Paul Hernandez,06/18/2019,06/18/2039,240000,206400,5.26,2109,30 Days Delinquent,Townhouse,CO,86,669,47657
LN-100363,Donna Thomas,09/09/2021,09/09/2044,358000,329360,31.17,3910,Current,Townhouse,UT,85,783,61854
LN-100364,John Clark,08/19/2021,08/19/2046,318000,276660,7.39,3994,Default,Condo,FL,82,669,53923
LN-100365,Donald Gonzalez,05/11/2018,05/11/2043,824000,725120,4.2,1836,90+ Days Delinquent,Condo,NJ,95,801,96218
LN-100366,Anthony Miller,03/28/2020,03/28/2039,673000,437450,35.58,2617,Current,Multi Family,FL,84,637,94781
LN-100367,Ashley Smith,07/03/2023,07/03/2038,710000,475700,5.68,3122,60 Days Delinquent,Single Family,NJ,63,717,75239
LN-100368,Paul Anderson,11/28/2019,11/28/2048,424000,301040,7.22,2198,Current,Townhouse,VA,61,789,27162
LN-100369,Betty Harris,07/18/2019,07/18/2043,519000,404820,5.86,2427,90+ Days Delinquent,Condo,IN,72,708,37310
,Karen Wilson,11/28/2023,11/28/2043,577000,426980,7.44,4072,60 Days Delinquent,Single Family,CO,55,806,49501
LN-100371,Emily Gonzalez,04/02/2021,04/02/2016,304000,197600,5.39,4323,Paid Off,Townhouse,CA,85,806,12747
LN-100372,Karen Martinez,11/23/2022,11/23/2049,456000,337440,5.43,4291,Current,Multi Family,CT,72,810,40031
LN-100373,Richard Clark,04/18/2023,04/18/2047,635000,615950,3.75,2518,30 Days Delinquent,Condo,TX,74,675,22295
LN-100374,Sandra Lewis,04/02/2021,04/02/2016,696000,647280,5.79,4188,Current,Townhouse,OR,86,765,32996
LN-100375,Nancy Rodriguez,05/08/2022,05/08/2037,838000,770960,-7.58,2319,30 Days Delinquent,Commercial,FL,67,702,44822
LN-100376,Joshua Davis,12/14/2022,12/14/2048,592000,515040,7.73,3019,Default,Multi Family,WI,92,713,88007
LN-100377,Joshua Davis,09/07/2022,09/07/2045,727000,487090,42.22,4402,90+ Days Delinquent,Commercial,NY,64,625,60643
LN-100378,James Lewis,06/05/2020,06/05/2040,749000,569240,6.85,1507,90+ Days Delinquent,Multi Family,XX,86,685,59876
LN-100379,Joshua Thompson,12/13/2019,12/13/2042,792000,744480,-3.74,2693,90+ Days Delinquent,Multi Family,AL,57,654,44172
LN-100380,Donald Jones,03/14/2019,03/14/2034,611000,556010,6.41,1866,60 Days Delinquent,Multi Family,CO,60,620,70001
LN-100381,Steven White,05/04/2022,05/04/2052,591000,390060,-5.05,4270,30 Days Delinquent,Single Family,IL,80,820,72250
LN-100382,,10/02/2020,10/02/2040,761000,700120,3.9,3102,90+ Days Delinquent,Single Family,WA,79,785,89918
LN-100383,Donald Ramirez,05/25/2019,05/25/2040,709000,638100,4.48,2413,Paid Off,Commercial,VA,79,779,80044
LN-100384,Andrew Smith,12/27/2021,12/27/2042,205000,176300,7.05,2285,Default,Condo,CO,76,738,89836
LN-100081,Matthew Wilson,05/24/2022,05/24/2046,370000,351500,3.67,2358,Default,Single Family,OR,88,636,55974
LN-100386,Jennifer Williams,06/26/2021,06/26/2036,590000,436600,29.44,3386,Default,Townhouse,KY,90,643,71492
LN-100387,Linda Harris,06/20/2021,06/20/2049,558000,513360,5.82,4137,Default,Multi Family,unknown,86,718,37851
LN-100375,John Taylor,06/01/2021,06/01/2048,465000,399900,3.92,4397,Paid Off,Townhouse,PA,73,620,10221
LN-100389,,02/17/2021,02/17/2044,383000,248950,6.9,3334,60 Days Delinquent,Condo,GA,78,708,90713
LN-100390,Mark Anderson,06/12/2019,06/12/2014,412000,333720,7.71,3491,60 Days Delinquent,Single Family,LA,68,715,46694
LN-100391,Donna Williams,02/08/2018,02/08/2047,844000,565480,3.61,3387,30 Days Delinquent,Condo,MD,94,807,61581
LN-100392,Joshua Jackson,11/15/2023,11/15/2040,839000,637640,47.15,2660,90+ Days Delinquent,Commercial,CO,86,755,11720
,Lisa Robinson,06/26/2022,06/26/2048,166000,116200,6.5,1737,90+ Days Delinquent,Multi Family,TX,70,744,90876
LN-100394,Richard Perez,03/04/2018,03/04/2047,750000,592500,33.91,3420,Default,Townhouse,MO,81,643,79221
LN-100395,Anthony Williams,04/05/2022,04/05/2045,274000,219200,5.82,1235,Default,Commercial,CO,84,717,17115
LN-100396,Sandra Williams,05/04/2022,05/04/2042,187000,149600,6.14,3286,60 Days Delinquent,Single Family,texas,69,642,53758
LN-100225,Donna Martinez,03/23/2023,03/23/2048,804000,755760,6.19,1625,60 Days Delinquent,Single Family,AZ,80,729,63634
LN-100398,Margaret Brown,01/27/2021,01/27/2051,427000,294630,3.82,2329,90+ Days Delinquent,Townhouse,XX,87,651,97884
LN-100399,Robert Anderson,12/05/2018,12/05/2034,525000,430500,45.72,3420,Paid Off,Townhouse,WI,66,635,79549
,Anthony Harris,08/25/2019,08/25/2049,651000,481740,3.92,3476,90+ Days Delinquent,Single Family,MN,70,633,57226
LN-100401,Matthew Martin,08/08/2019,08/08/2048,318000,238500,3.93,2472,60 Days Delinquent,Townhouse,california,57,667,98669
LN-100088,Mary Anderson,11/20/2019,11/20/2034,546000,502320,5.86,1609,Default,Single Family,FL,64,722,34915
LN-100403,,01/12/2022,01/12/2044,701000,462660,6.4,3543,30 Days Delinquent,Multi Family,IN,78,768,14298
LN-100404,Joseph Lee,10/02/2022,10/02/2045,423000,266490,5.61,2992,30 Days Delinquent,Townhouse,OK,83,797,77644
LN-100405,Christopher Jackson,09/28/2023,09/28/2051,-781000,546700,5.56,3718,Current,Townhouse,SC,70,787,45967
LN-100406,David Lewis,07/21/2020,07/21/2049,580000,440800,4.23,3918,Paid Off,Multi Family,MO,83,800,25294
LN-100107,Daniel Jones,08/11/2022,08/11/2051,283000,220740,6.79,3962,Paid Off,Condo,PA,58,673,91761
,Steven Lewis,09/13/2022,09/13/2039,736000,552000,4.06,1506,30 Days Delinquent,Townhouse,SC,62,728,20993
LN-100202,William Garcia,06/23/2020,06/23/2049,153000,100980,4.36,1664,30 Days Delinquent,Condo,AZ,68,732,60313
