loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-100220,Mary Lee,12/22/2022,12/22/2046,510000,346800,7.7,3814,Default,Townhouse,NJ,63,689,68055
LN-100221,,02/17/2021,02/17/2038,789000,591750,6.53,2457,Paid Off,Townhouse,NJ,92,699,14335
LN-100222,Robert Moore,11/03/2021,11/03/2042,693000,505890,7.48,2082,Current,Multi Family,unknown,72,747,15249
LN-100223,Robert Garcia,09/03/2019,09/03/2014,829000,746100,3.98,2450,Default,Townhouse,IL,57,662,85701
LN-100224,Betty Williams,10/18/2022,10/18/2042,765000,711450,3.29,2187,Default,Condo,UT,84,743,48590
LN-100225,Joshua Wilson,12/07/2020,12/07/2049,164000,109880,3.43,2676,30 Days Delinquent,Single Family,texas,75,786,20226
LN-100226,Kimberly Thomas,11/08/2021,11/08/2050,163000,154850,4.71,2143,60 Days Delinquent,Townhouse,AZ,78,730,28426
LN-100227,Mary Robinson,08/28/2023,08/28/2049,794000,516100,5.03,3041,90+ Days Delinquent,Townhouse,NC,72,820,83033
,Mark Hernandez,07/11/2021,07/11/2043,627000,601920,5.67,1390,60 Days Delinquent,Single Family,MN,79,659,80643
LN-100229,Michael Anderson,02/21/2018,02/21/2045,376000,259440,5.48,3596,30 Days Delinquent,Multi Family,WA,79,655,50979
LN-100230,Ashley Moore,06/10/2022,06/10/2042,436000,313920,-6.5,2626,Current,Townhouse,VA,59,815,77177
LN-100231,Mary Gonzalez,02/24/2022,02/24/2049,481000,428090,6.63,1646,60 Days Delinquent,Townhouse,ZZ,69,819,17219
LN-100232,Karen Gonzalez,04/26/2021,04/26/2039,838000,511180,6.12,2732,90+ Days Delinquent,Condo,OR,77,739,26817
LN-100233,Donna Clark,09/20/2023,09/20/2041,702000,596700,6.8,2649,60 Days Delinquent,Single Family,OK,84,690,26313
LN-100234,Christopher Garcia,07/27/2018,07/27/2040,446000,276520,47.72,2245,Current,Commercial,VA,72,744,52527
LN-100235,Elizabeth Williams,09/23/2022,09/23/2045,-281000,199510,4.83,3433,Default,Multi Family,CO,83,655,74225
LN-100236,William Smith,06/19/2020,06/19/2036,671000,489830,4.31,1312,30 Days Delinquent,Townhouse,WA,87,766,18860
LN-100237,,08/25/2023,08/25/2051,771000,686190,5.37,1335,90+ Days Delinquent,Single Family,MN,78,769,70915
LN-100238,Barbara Martin,03/27/2022,03/27/2048,153000,140760,4.3,1912,30 Days Delinquent,Multi Family,fl,93,767,49045
LN-100239,Mark Harris,04/20/2018,04/20/2048,374000,347820,4.39,2180,60 Days Delinquent,Condo,99,90,766,97052
,Matthew Davis,11/19/2021,11/19/2045,232000,160080,7.44,1586,60 Days Delinquent,Townhouse,KY,82,785,52975
LN-100241,John Jones,05/16/2023,05/16/2043,262000,254140,5.93,2791,Current,Townhouse,GA,55,806,12719
,Sarah Garcia,01/20/2023,01/20/2044,630000,497700,7.06,2925,30 Days Delinquent,Commercial,CO,75,647,75476
LN-100243,Elizabeth Sanchez,11/01/2022,11/01/2042,215000,154800,5.45,1923,Default,Townhouse,MD,66,802,92215
LN-100244,John Robinson,10/04/2022,10/04/2048,-826000,569940,5.49,3094,60 Days Delinquent,Condo,MD,79,698,14227
LN-100245,Michelle Martin,07/03/2023,07/03/2052,518000,409220,31.88,2288,90+ Days Delinquent,Condo,IL,66,801,32455
LN-100246,,02/15/2018,02/15/2033,780000,483600,7.27,1627,Current,Single Family,MA,94,643,76334
,Kimberly Hernandez,05/09/2021,05/09/2044,178000,161980,6.36,4370,30 Days Delinquent,Single Family,WA,90,742,18453
LN-100248,Patricia Thomas,06/05/2022,06/05/2017,406000,393820,3.52,2732,90+ Days Delinquent,Commercial,OH,95,766,63102
LN-100249,Karen Taylor,07/13/2023,07/13/2044,417000,304410,-6.41,3145,Paid Off,Single Family,SC,90,697,90763
LN-100250,Donna Lewis,12/22/2023,12/22/2040,481000,399230,33.95,2594,60 Days Delinquent,Single Family,MO,61,790,57402
LN-100251,,05/16/2018,05/16/2038,366000,274500,5.16,4472,Current,Multi Family,MO,76,746,13302
LN-100252,William Perez,01/07/2019,01/07/2044,269000,236720,4.6,2366,Default,Commercial,fl,61,664,41202
LN-100253,Donna Martin,09/09/2021,09/09/2046,709000,581380,-4,3457,30 Days Delinquent,Townhouse,VA,66,765,88912
LN-100254,Barbara Lopez,11/17/2021,11/17/2045,341000,272800,34.92,1302,30 Days Delinquent,Single Family,NJ,55,716,27226
LN-100255,Elizabeth Brown,10/01/2019,10/01/2041,684000,451440,35.27,1676,60 Days Delinquent,Townhouse,IL,76,780,38785
LN-100256,Sarah Martinez,09/19/2023,09/19/2049,608000,516800,5.5,1637,30 Days Delinquent,Single Family,FL,94,750,80263
,Susan Taylor,08/18/2021,08/18/2043,752000,676800,4.24,3699,Paid Off,Commercial,CT,61,735,65494
LN-100258,Karen Hernandez,07/04/2023,07/04/2051,-590000,489700,3.34,1445,30 Days Delinquent,Condo,OH,66,742,51251
LN-100259,Kimberly Miller,02/13/2022,02/13/2043,540000,351000,3.34,3152,60 Days Delinquent,Townhouse,MO,79,635,55423
LN-100260,Daniel Lewis,07/23/2018,07/23/2037,356000,238520,6.07,2531,30 Days Delinquent,Townhouse,VA,76,705,70524
LN-100261,William Lee,02/10/2022,02/10/2038,739000,524690,6.37,3579,Current,Condo,TN,92,799,62495
LN-100262,Charles Miller,08/24/2019,08/24/2041,166000,107900,6.48,1580,90+ Days Delinquent,Condo,MN,87,634,63834
LN-100263,Daniel Clark,03/10/2018,03/10/2047,231000,157080,5.53,1215,90+ Days Delinquent,Multi Family,unknown,89,627,74605
LN-100176,Kimberly Garcia,08/16/2021,08/16/2043,612000,501840,6.42,2191,30 Days Delinquent,Commercial,FL,69,678,31473
LN-100265,Elizabeth White,04/07/2022,04/07/2046,375000,341250,-3.77,1607,60 Days Delinquent,Single Family,CO,69,652,11378
LN-100266,Jessica Martin,12/11/2023,12/11/2018,350000,290500,3.28,1549,Paid Off,Multi Family,NC,73,718,54881
LN-100267,Donald Lewis,08/02/2023,08/02/2045,293000,234400,4.63,2058,90+ Days Delinquent,Multi Family,NY,59,768,33972
LN-100268,Jessica Clark,10/17/2019,10/17/2014,245000,200900,7.53,1526,90+ Days Delinquent,Townhouse,KY,94,818,94995
LN-100269,Paul Davis,03/04/2022,03/04/2046,497000,442330,4.47,3345,30 Days Delinquent,Townhouse,TN,89,672,62343
LN-100270,Ashley Garcia,07/27/2022,07/27/2044,364000,240240,-6.96,3872,60 Days Delinquent,Condo,TX,76,758,60113
LN-100271,Donna Moore,10/18/2018,10/18/2035,823000,518490,6.23,4213,Current,Multi Family,unknown,72,706,86406
LN-100272,John Sanchez,11/20/2019,11/20/2014,262000,230560,5.27,4239,60 Days Delinquent,Multi Family,LA,78,704,31639
LN-100273,Emily Taylor,09/08/2021,09/08/2047,712000,633680,6.09,4130,90+ Days Delinquent,Townhouse,NY,92,771,38313
LN-100097,Linda Davis,09/16/2021,09/16/2040,647000,543480,4.56,3420,60 Days Delinquent,Single Family,GA,69,809,81450
LN-100275,Emily Anderson,05/17/2022,05/17/2017,828000,637560,4.88,4221,Default,Townhouse,OK,83,797,30392
LN-100276,Linda Gonzalez,06/11/2021,06/11/2051,379000,288040,4.5,1841,Default,Single Family,NY,77,643,22667
LN-100277,Christopher Smith,12/12/2023,12/12/2040,489000,386310,-7.67,3913,Default,Commercial,OK,62,817,12908
LN-100278,Paul Robinson,11/06/2023,11/06/2047,739000,561640,7.52,2707,30 Days Delinquent,Commercial,MI,77,627,60784
LN-100279,Charles Ramirez,12/28/2022,12/28/2052,406000,389760,3.62,2077,60 Days Delinquent,Single Family,OH,89,741,33675
LN-100280,Nancy Miller,04/06/2021,04/06/2042,783000,508950,-4.99,4235,Paid Off,Townhouse,TX,83,731,70293
LN-100281,Elizabeth Taylor,02/08/2022,02/08/2040,344000,237360,5.01,2237,60 Days Delinquent,Multi Family,IN,74,741,23010
LN-100282,Richard Williams,05/02/2022,05/02/2044,174000,140940,3.76,3916,60 Days Delinquent,Single Family,CO,55,774,75688
LN-100283,Lisa Lopez,03/06/2021,03/06/2036,654000,438180,-3.35,1684,Paid Off,Townhouse,FL,56,768,99741
LN-100284,Mary Wilson,11/18/2022,11/18/2046,187000,175780,5.92,2133,90+ Days Delinquent,Single Family,AL,58,667,41681
LN-100285,Michelle Davis,03/28/2020,03/28/2037,338000,283920,4,1787,30 Days Delinquent,Commercial,TX,62,660,77280
LN-100286,John Harris,10/05/2018,10/05/2046,723000,563940,6.19,3923,30 Days Delinquent,Multi Family,TX,93,813,46622
LN-100287,Ashley Sanchez,01/04/2021,01/04/2038,718000,682100,7.5,4250,Paid Off,Commercial,MI,75,800,25579
LN-100288,Betty Martin,11/06/2022,11/06/2044,830000,564400,3.66,2092,90+ Days Delinquent,Multi Family,OR,91,788,89496
LN-100289,Kimberly Miller,05/21/2021,05/21/2038,672000,598080,6.33,2166,Default,Multi Family,OK,69,712,21872
LN-100290,Donald Davis,07/27/2020,07/27/2050,188000,154160,3.52,1576,60 Days Delinquent,Multi Family,AL,69,656,10954
LN-100291,Charles Jackson,01/23/2021,01/23/2016,592000,574240,6.9,4379,Default,Single Family,MI,62,741,49442
LN-100292,Sandra Williams,09/05/2023,09/05/2051,480000,393600,5.54,2512,60 Days Delinquent,Commercial,CT,79,673,22160
LN-100293,Daniel Wilson,08/18/2018,08/18/2036,331000,254870,6.52,3929,90+ Days Delinquent,Commercial,FL,74,658,20839
LN-100002,Mark Perez,03/16/2020,03/16/2040,639000,511200,6.6,2955,Current,Commercial,TX,69,628,11346
LN-100295,James Harris,08/24/2019,08/24/2047,749000,674100,7.4,2277,Current,Multi Family,WI,92,688,12603
LN-100296,Christopher Gonzalez,11/28/2018,11/28/2040,823000,543180,3.6,2433,30 Days Delinquent,Commercial,OR,64,720,41025
LN-100297,,06/16/2022,06/16/2043,565000,395500,7.26,3457,90+ Days Delinquent,Townhouse,MI,59,700,86624
LN-100298,Barbara Hernandez,08/22/2018,08/22/2048,404000,327240,3.86,1520,30 Days Delinquent,Condo,SC,83,685,66205
LN-100299,Linda Jones,09/02/2018,09/02/2043,689000,585650,4.92,3434,Current,Townhouse,PA,57,745,28188
LN-100021,Joshua Taylor,03/09/2023,03/09/2046,387000,336690,4.17,4170,60 Days Delinquent,Commercial,MI,70,716,55250
LN-100301,Margaret Garcia,02/15/2022,02/15/2017,300000,180000,4.78,1556,Current,Multi Family,CA,57,658,12189
LN-100302,Lisa Davis,10/15/2022,10/15/2038,767000,651950,-4.33,2596,90+ Days Delinquent,Commercial,OH,55,801,56118
LN-100303,Emily Clark,10/17/2023,10/17/2018,779000,677730,6.96,3480,Default,Multi Family,WI,59,717,47094
LN-100304,Susan Lopez,06/10/2023,06/10/2047,350000,262500,3.58,2927,Current,Single Family,XX,90,629,27749
LN-100305,Thomas Sanchez,04/14/2020,04/14/2036,331000,244940,6.68,2781,30 Days Delinquent,Single Family,WI,68,819,76864
LN-100306,David Smith,05/11/2022,05/11/2040,461000,331920,3.42,2371,Default,Townhouse,AL,81,817,98702
,Steven Robinson,10/13/2019,10/13/2042,493000,325380,5.55,1382,Current,Townhouse,AZ,83,703,60910
LN-100308,Richard Gonzalez,01/27/2021,01/27/2045,510000,357000,-5.49,1262,Default,Single Family,OR,92,773,60487
LN-100149,William Wilson,04/18/2018,04/18/2044,698000,509540,4.3,3794,Current,Commercial,FL,79,740,69391
LN-100310,Andrew Garcia,12/27/2021,12/27/2016,206000,156560,5.41,2418,Current,Single Family,FL,73,765,12639
LN-100311,Mary Smith,05/25/2022,05/25/2041,668000,641280,3.39,1616,60 Days Delinquent,Commercial,AL,95,643,47965
LN-100312,Charles Garcia,08/20/2020,08/20/2040,584000,443840,40.15,2197,Default,Multi Family,LA,72,791,59678
LN-100313,,09/14/2023,09/14/2043,348000,243600,7.14,4177,30 Days Delinquent,Multi Family,OH,87,771,72730
LN-100314,Mark Gonzalez,12/20/2018,12/20/2034,521000,437640,3.62,3398,30 Days Delinquent,Commercial,NC,93,664,34658
LN-100315,James Johnson,12/11/2018,12/11/2036,426000,315240,5.76,2534,60 Days Delinquent,Commercial,CT,70,656,48107
LN-100316,Susan Davis,08/12/2022,08/12/2051,418000,388740,4.53,3427,Current,Commercial,SC,82,740,68268
LN-100317,Mark Hernandez,02/15/2023,02/15/2040,623000,473480,5.85,3832,30 Days Delinquent,Single Family,UT,81,816,64941
LN-100318,Nancy Lewis,01/20/2018,01/20/2047,353000,289460,7.75,4173,Current,Multi Family,UT,95,762,57058
LN-100319,Paul Gonzalez,08/15/2019,08/15/2041,182000,169260,3.9,1424,90+ Days Delinquent,Single Family,UT,85,676,14291
LN-100260,John Williams,06/13/2019,06/13/2046,625000,600000,7.02,3599,60 Days Delinquent,Townhouse,IL,64,736,83262
LN-100321,Daniel Lewis,08/01/2018,08/01/2043,186000,171120,3.59,3675,Current,Commercial,LA,61,766,11192
LN-100322,Lisa Sanchez,09/07/2023,09/07/2043,731000,716380,44.66,3713,90+ Days Delinquent,Single Family,CA,58,676,58339
,Sarah Wilson,03/25/2020,03/25/2040,383000,229800,3.7,1555,Default,Multi Family,WI,82,758,27955
LN-100324,John Gonzalez,12/18/2023,12/18/2042,305000,225700,7.48,2139,90+ Days Delinquent,Commercial,NC,57,778,64017
LN-100325,Linda Brown,04/11/2018,04/11/2034,587000,440250,7.59,2831,Paid Off,Commercial,CT,92,760,26320
LN-100326,Sarah Gonzalez,07/23/2022,07/23/2043,394000,287620,4.96,2189,30 Days Delinquent,Condo,MA,74,763,79514
LN-100327,Margaret Hernandez,07/26/2021,07/26/2049,572000,406120,7.58,3491,Default,Commercial,CT,65,676,51740
LN-100328,James Jackson,11/26/2022,11/26/2052,469000,379890,3.36,3723,Paid Off,Multi Family,NC,82,820,44214
LN-100329,Joseph Brown,07/02/2020,07/02/2044,607000,552370,-6.05,1515,60 Days Delinquent,Commercial,OR,91,747,40713
LN-100330,Patricia Perez,11/25/2022,11/25/2047,298000,241380,7.67,4387,90+ Days Delinquent,Townhouse,PA,70,749,21412
LN-100331,David Moore,06/23/2020,06/23/2040,258000,216720,7.14,2524,Current,Multi Family,LA,69,694,10287
LN-100332,Donald Jones,02/08/2018,02/08/2033,314000,260620,5.45,3992,30 Days Delinquent,Townhouse,OK,57,682,23410
,Nancy Taylor,12/14/2018,12/14/2044,209000,165110,5.22,1279,60 Days Delinquent,Single Family,WA,79,631,78849
LN-100334,Joshua Lewis,01/23/2019,01/23/2049,699000,531240,6.48,2945,Default,Townhouse,CT,93,675,20388
,Robert Jackson,03/25/2021,03/25/2050,657000,525600,7.44,4077,60 Days Delinquent,Townhouse,CO,59,668,65854
LN-100336,Joshua Jackson,09/15/2020,09/15/2038,231000,194040,7.7,2298,30 Days Delinquent,Single Family,IN,81,782,71591
LN-100337,Joshua Taylor,05/16/2019,05/16/2048,744000,550560,6.32,2881,Default,Multi Family,OH,58,776,23715
LN-100338,Donna White,04/08/2023,04/08/2047,621000,403650,4.95,3933,30 Days Delinquent,Condo,WI,65,654,63035
,Emily Garcia,03/07/2023,03/07/2041,350000,339500,6.08,2726,30 Days Delinquent,Single Family,UT,66,687,73798
LN-100340,Patricia Sanchez,11/10/2020,11/10/2044,581000,400890,6.03,3101,90+ Days Delinquent,Single Family,fl,93,720,16074
LN-100341,Nancy Gonzalez,06/23/2019,06/23/2014,394000,283680,3.25,4399,60 Days Delinquent,Commercial,TN,87,627,32398
LN-100342,Jennifer Johnson,11/10/2022,11/10/2040,546000,382200,-5.94,2056,Paid Off,Commercial,TN,64,713,40158
LN-100343,Betty Johnson,06/03/2018,06/03/2046,577000,375050,3.74,3546,30 Days Delinquent,Single Family,NY,68,719,48311
LN-100344,Mary Williams,09/08/2019,09/08/2046,711000,668340,6.3,4184,90+ Days Delinquent,Condo,OR,57,624,21697
LN-100152,Donald Garcia,08/01/2022,08/01/2047,530000,376300,6.14,3162,30 Days Delinquent,Commercial,WI,90,672,62977
LN-100162,Charles Wilson,01/13/2018,01/13/2041,785000,486700,4.72,1829,Default,Multi Family,MI,86,655,92122
LN-100347,Michael Martinez,06/03/2021,06/03/2038,702000,673920,4.77,2322,60 Days Delinquent,Single Family,MO,62,647,80774
LN-100348,Patricia Jones,09/01/2022,09/01/2046,199000,155220,7.03,4102,Paid Off,Multi Family,NJ,91,792,32338
LN-100349,,11/27/2023,11/27/2045,663000,530400,5.24,2006,Default,Townhouse,OK,58,727,35378
LN-100350,Sandra Johnson,04/10/2021,04/10/2047,837000,560790,7.51,1763,60 Days Delinquent,Townhouse,UT,74,811,43806
LN-100351,Susan Harris,11/03/2023,11/03/2051,192000,159360,5.13,4391,60 Days Delinquent,Townhouse,OK,79,716,65953
LN-100352,Michael Jackson,04/04/2023,04/04/2049,-370000,288600,3.32,1446,Default,Multi Family,WA,75,658,29462
LN-100353,Lisa Perez,08/10/2021,08/10/2046,724000,564720,7.14,1716,90+ Days Delinquent,Condo,TN,67,654,61551
LN-100354,Barbara Thomas,03/10/2023,03/10/2043,157000,102050,7.29,2547,Default,Multi Family,MN,82,714,38233
LN-100355,Emily Garcia,11/17/2021,11/17/2042,796000,684560,5.62,2954,90+ Days Delinquent,Commercial,CT,61,661,35864
LN-100356,Donna Lopez,01/27/2019,01/27/2043,-285000,202350,4.9,3273,Default,Commercial,KY,89,807,66815
LN-100357,William Martin,01/20/2021,01/20/2046,191000,154710,3.55,2265,30 Days Delinquent,Townhouse,FL,61,691,21240
LN-100358,Lisa Ramirez,05/08/2022,05/08/2038,706000,593040,7.29,2350,Default,Single Family,TN,80,786,16688
LN-100359,Christopher Garcia,12/22/2021,12/22/2043,-496000,302560,4.38,1817,Current,Condo,NY,88,743,73190
LN-100360,Mark Wilson,09/12/2023,09/12/2048,160000,121600,5.52,1958,Paid Off,Single Family,OH,56,806,57932
LN-100361,Barbara Perez,05/25/2018,05/25/2037,488000,331840,-5.99,2435,60 Days Delinquent,Commercial,SC,66,659,62223
LN-100362,Betty Davis,07/14/2020,07/14/2046,-295000,286150,4.98,4284,30 Days Delinquent,Condo,OK,89,708,36258
LN-100363,Lisa Jackson,01/18/2022,01/18/2039,450000,423000,6.38,1278,90+ Days Delinquent,Commercial,CA,70,734,35068
LN-100364,Richard Garcia,06/26/2019,06/26/2044,433000,376710,5.5,4204,Current,Townhouse,MD,57,663,81262
LN-100365,Patricia Williams,11/23/2021,11/23/2039,444000,319680,-7.46,1338,Paid Off,Commercial,MI,85,731,30814
LN-100366,Kimberly Smith,07/10/2022,07/10/2046,602000,571900,7.65,2181,Current,Condo,TN,77,772,82916
LN-100367,Thomas Smith,10/25/2020,10/25/2039,526000,352420,4.2,1519,90+ Days Delinquent,Townhouse,PA,78,760,96496
,Emily Johnson,12/21/2020,12/21/2042,625000,575000,4.29,3577,Paid Off,Multi Family,TX,70,649,80663
LN-100369,Paul Miller,08/26/2021,08/26/2043,434000,355880,5.26,1245,Current,Condo,OH,85,754,51764
LN-100370,Mark Miller,01/11/2019,01/11/2041,-170000,137700,5.11,3070,30 Days Delinquent,Condo,NJ,92,733,85010
LN-100371,Patricia Clark,11/13/2023,11/13/2044,213000,185310,4.03,4264,Paid Off,Townhouse,LA,56,643,98082
LN-100372,Steven Williams,10/08/2023,10/08/2041,825000,519750,5.11,4379,30 Days Delinquent,Commercial,newyork,69,754,63867
LN-100373,Michael Jackson,08/07/2023,08/07/2018,271000,208670,6.23,2454,Current,Single Family,WA,62,689,60033
LN-100374,Michael Martin,10/01/2020,10/01/2015,401000,368920,4.89,1622,90+ Days Delinquent,Commercial,MO,80,735,10094
LN-100375,Margaret Ramirez,01/24/2021,01/24/2041,548000,520600,5.69,1433,90+ Days Delinquent,Townhouse,KY,62,632,78540
LN-100376,Margaret Taylor,03/08/2023,03/08/2042,344000,292400,-4.99,4117,90+ Days Delinquent,Multi Family,GA,62,807,89519
LN-100377,James Smith,11/11/2023,11/11/2038,-458000,416780,5.25,2684,90+ Days Delinquent,Condo,IL,84,645,72028
LN-100378,William Williams,11/13/2021,11/13/2042,793000,618540,5.23,1329,Default,Multi Family,PA,58,634,98974
LN-100379,Elizabeth Robinson,09/04/2018,09/04/2044,304000,255360,6.94,4151,60 Days Delinquent,Townhouse,MD,65,643,74127
LN-100380,Jessica Jones,10/02/2020,10/02/2038,430000,301000,46.27,4047,90+ Days Delinquent,Condo,MN,58,731,17945
LN-100381,Ashley Clark,10/24/2023,10/24/2038,689000,585650,4.73,2981,Current,Single Family,MA,59,708,20203
LN-100382,,01/07/2023,01/07/2051,262000,227940,7.41,2155,Paid Off,Commercial,OR,68,788,48800
,Michelle Thompson,12/24/2022,12/24/2038,687000,467160,7.18,3415,60 Days Delinquent,Condo,PA,62,796,68616
LN-100384,Mary Martinez,05/03/2021,05/03/2036,703000,583490,7.32,1663,90+ Days Delinquent,Condo,KY,89,628,27952
LN-100385,James Anderson,06/25/2022,06/25/2049,-531000,504450,7.71,2046,Paid Off,Single Family,GA,56,725,30428
,Kimberly Moore,09/02/2018,09/02/2044,649000,519200,6.23,2716,Paid Off,Commercial,IN,95,685,69313
LN-100387,Charles Williams,04/13/2020,04/13/2048,-472000,368160,3.35,2686,60 Days Delinquent,Condo,FL,67,721,13252
LN-100388,,10/24/2023,10/24/2045,581000,383460,3.83,1668,Default,Multi Family,OK,61,749,70292
LN-100389,Jennifer Lee,11/16/2022,11/16/2041,427000,341600,3.83,4153,Default,Commercial,MN,92,719,20416
LN-100390,Betty Harris,11/26/2018,11/26/2044,156000,129480,6.92,2972,Default,Single Family,MD,65,725,56169
LN-100391,Anthony Brown,04/03/2022,04/03/2052,831000,614940,7.51,4031,Default,Commercial,IN,74,719,90183
,Charles Miller,08/23/2018,08/23/2047,747000,679770,3.32,4126,60 Days Delinquent,Commercial,WI,93,644,73635
LN-100393,Michael Thomas,08/01/2023,08/01/2047,551000,413250,3.72,1865,Current,Townhouse,XX,89,732,43693
LN-100394,Thomas Martinez,06/24/2020,06/24/2045,275000,209000,6.04,3641,60 Days Delinquent,Townhouse,newyork,63,677,23549
LN-100395,Kimberly Sanchez,06/02/2021,06/02/2050,404000,355520,4.37,2575,Current,Single Family,WA,89,755,18990
LN-100396,Robert Jackson,03/10/2021,03/10/2040,563000,349060,-6.76,4232,Current,Commercial,MD,89,686,75525
LN-100397,James Miller,04/05/2018,04/05/2013,422000,333380,4.39,4124,Default,Townhouse,MD,73,639,23964
LN-100398,Donald Jones,09/05/2020,09/05/2045,653000,600760,6.63,2906,90+ Days Delinquent,Commercial,KY,85,781,46277
LN-100399,Richard Jones,08/02/2019,08/02/2038,806000,556140,3.28,2810,90+ Days Delinquent,Commercial,CA,95,669,95923
,Jessica White,06/14/2022,06/14/2048,309000,290460,5.13,1544,Paid Off,Multi Family,PA,69,751,83772
LN-100401,Michelle Jones,11/02/2023,11/02/2039,497000,372750,5.45,1701,Paid Off,Single Family,TX,90,809,46618
LN-100402,Robert Lewis,09/14/2023,09/14/2045,779000,747840,7.1,4010,Paid Off,Townhouse,IL,76,739,61377
,Elizabeth Thomas,01/11/2020,01/11/2049,702000,666900,5.64,2739,Paid Off,Single Family,KY,80,719,71218
LN-100404,William Martinez,10/05/2023,10/05/2048,713000,549010,38,4495,90+ Days Delinquent,Single Family,OK,75,719,49123
LN-100405,John Jones,04/19/2019,04/19/2035,558000,373860,7.26,2452,Paid Off,Townhouse,AL,70,669,67135
LN-100406,Donna Martin,11/23/2023,11/23/2050,817000,661770,3.35,2374,Default,Commercial,OK,63,716,47605
